path	file_bytes	eocd_off	cd_off	cd_size	entries	comment_len	zip64	fast_path	prefixed	tail_pad
test-data/libreoffice-core/sc/qa/unit/data/xlsx/tdf120168.xlsx	15192	15170	13666	1504	22	0	0	1	0	0
test-data/libreoffice-core/sw/qa/writerfilter/dmapper/data/alt-chunk-header.docx	77621	77599	75024	2575	37	0	0	1	0	0
test-data/libreoffice-core/sw/qa/writerfilter/dmapper/data/alt-chunk-html.docx	2344	2322	1647	675	8	0	0	1	0	0
test-data/libreoffice-core/sw/qa/writerfilter/dmapper/data/layout-in-cell-2.docx	66189	66167	64663	1504	21	0	0	1	0	0
test-data/libreoffice-core/sw/qa/writerfilter/dmapper/data/redline-range-comment.docx	17713	17691	16628	1063	16	0	0	1	0	0
test-data/libreoffice-core/sw/qa/writerfilter/dmapper/data/alt-chunk.docx	22007	21985	21048	937	13	0	0	1	0	0
test-data/libreoffice-core/sw/qa/extras/ooxmlimport/data/tdf108545_embeddedDocxIcon.docx	28843	28821	27459	1362	21	0	0	1	0	0
test-data/libreoffice-core/sw/qa/extras/ooxmlimport/data/tdf119039_bad_embedded_compound.docx	13876	13854	13006	848	13	0	0	1	0	0
test-data/libreoffice-core/sw/qa/extras/ooxmlimport/data/numbering-circle.docx	4952	4930	4294	636	10	0	0	1	0	0
test-data/libreoffice-core/sc/qa/unit/data/xlsx/track-changes/simple-cell-changes.xlsx	15414	15392	13936	1456	21	0	0	1	0	0
test-data/libreoffice-core/writerperfect/qa/unit/data/writer/epubexport/simple-ruby.odt	8307	8285	7160	1125	17	0	0	1	0	0
test-data/libreoffice-core/sc/qa/unit/data/xlsx/shared-formula/text-results.xlsx	8576	8554	7782	772	12	0	0	1	0	0
test-data/libreoffice-core/sc/qa/unit/data/xlsx/shared-formula/3d-reference.xlsx	9455	9433	8495	938	14	0	0	1	0	0
test-data/libreoffice-core/sc/qa/unit/data/xlsx/shared-formula/basic.xlsx	8984	8962	8120	842	13	0	0	1	0	0
test-data/libreoffice-core/sc/qa/unit/data/xlsx/shared-formula/refupdate.xlsx	8671	8649	8013	636	10	0	0	1	0	0
test-data/libreoffice-core/sc/qa/unit/data/functions/dynamic_array/xlsx/DynamicArrayFixture.xlsx	27708	27686	26783	903	14	0	0	1	0	0
