fixture	key	class	before	after
ooxml/docx/drawing.docx	docx.par.132.run.0.content.0.xml	c-markup-canonical-same	len=1305;sha=ccda1c65598c5cd8624408a1cff25f408991868890dc2d0aeb379da7af1b31cb	len=153;sha=c1a31fd20cbc4f33ad09eeda2c27b1ffb944e21924e60ad2478e0c4c6d5e3c3a
ooxml/docx/drawing.docx	docx.par.133.inline.1.xml	c-markup-canonical-same	len=621;sha=30e30d528002749a54c5bece49a3ebc30bd27b88100ecd8962f0dac53d72c422	len=45;sha=59116038c7933a2d2f10a5b052e4ad78275e52da59ad9b429e6fcc2e799e3494
ooxml/docx/drawing.docx	docx.par.133.inline.3.xml	c-markup-canonical-same	len=619;sha=4793a92e0b7f1866de85ea4aa4a5dc2250b4aaf8788d080cff6b4943734ac438	len=43;sha=756c6d24e22c0c39b9b0989747540426823d8e69944a2134b35cd7b76ec3e76f
ooxml/docx/drawing.docx	docx.par.133.inline.5.xml	c-markup-canonical-same	len=621;sha=30e30d528002749a54c5bece49a3ebc30bd27b88100ecd8962f0dac53d72c422	len=45;sha=59116038c7933a2d2f10a5b052e4ad78275e52da59ad9b429e6fcc2e799e3494
ooxml/docx/drawing.docx	docx.par.133.inline.7.xml	c-markup-canonical-same	len=619;sha=4793a92e0b7f1866de85ea4aa4a5dc2250b4aaf8788d080cff6b4943734ac438	len=43;sha=756c6d24e22c0c39b9b0989747540426823d8e69944a2134b35cd7b76ec3e76f
ooxml/docx/drawing.docx	docx.par.134.inline.0.xml	c-markup-canonical-same	len=9190;sha=f87b3bca548af67640cc59174df831fd2be12d0ea905bfb32aeafbd4522ab77b	len=550;sha=35b6e0569dcbe46ffa84c23ea012543585048b9b5a1667f2c5a86f5eca2f02b7
ooxml/docx/drawing.docx	docx.par.134.inline.2.xml	c-markup-canonical-same	len=621;sha=30e30d528002749a54c5bece49a3ebc30bd27b88100ecd8962f0dac53d72c422	len=45;sha=59116038c7933a2d2f10a5b052e4ad78275e52da59ad9b429e6fcc2e799e3494
ooxml/docx/drawing.docx	docx.par.134.inline.4.xml	c-markup-canonical-same	len=619;sha=4793a92e0b7f1866de85ea4aa4a5dc2250b4aaf8788d080cff6b4943734ac438	len=43;sha=756c6d24e22c0c39b9b0989747540426823d8e69944a2134b35cd7b76ec3e76f
ooxml/docx/drawing.docx	docx.par.134.inline.6.xml	c-markup-canonical-same	len=621;sha=30e30d528002749a54c5bece49a3ebc30bd27b88100ecd8962f0dac53d72c422	len=45;sha=59116038c7933a2d2f10a5b052e4ad78275e52da59ad9b429e6fcc2e799e3494
ooxml/docx/drawing.docx	docx.par.134.inline.8.xml	c-markup-canonical-same	len=619;sha=4793a92e0b7f1866de85ea4aa4a5dc2250b4aaf8788d080cff6b4943734ac438	len=43;sha=756c6d24e22c0c39b9b0989747540426823d8e69944a2134b35cd7b76ec3e76f
ooxml/docx/drawing.docx	docx.par.134.inline.10.xml	c-markup-canonical-same	len=621;sha=30e30d528002749a54c5bece49a3ebc30bd27b88100ecd8962f0dac53d72c422	len=45;sha=59116038c7933a2d2f10a5b052e4ad78275e52da59ad9b429e6fcc2e799e3494
ooxml/docx/drawing.docx	docx.par.134.inline.12.xml	c-markup-canonical-same	len=619;sha=4793a92e0b7f1866de85ea4aa4a5dc2250b4aaf8788d080cff6b4943734ac438	len=43;sha=756c6d24e22c0c39b9b0989747540426823d8e69944a2134b35cd7b76ec3e76f
ooxml/docx/drawing.docx	docx.par.134.inline.15.xml	c-markup-canonical-same	len=621;sha=30e30d528002749a54c5bece49a3ebc30bd27b88100ecd8962f0dac53d72c422	len=45;sha=59116038c7933a2d2f10a5b052e4ad78275e52da59ad9b429e6fcc2e799e3494
ooxml/docx/drawing.docx	docx.par.134.inline.16.xml	c-markup-canonical-same	len=620;sha=8f5c61949a80cb77060c164a504343955dad55b3e7c566d5190a05ccae62c3ac	len=44;sha=24d5d4f1988da84d4ae8c3f19a734cc04fd0bdbf96dd7503a4f1d6e328cfe1c5
ooxml/docx/drawing.docx	docx.par.134.inline.18.xml	c-markup-canonical-same	len=619;sha=4793a92e0b7f1866de85ea4aa4a5dc2250b4aaf8788d080cff6b4943734ac438	len=43;sha=756c6d24e22c0c39b9b0989747540426823d8e69944a2134b35cd7b76ec3e76f
ooxml/docx/drawing.docx	docx.par.134.inline.19.xml	c-markup-canonical-same	len=618;sha=f74ab4c382911c8d6bd5126bc2b6a29e59756147356619cae3aa6a2d2a486712	len=42;sha=c26240eb89659c453a0c8b96ecfacbd2d93df7ab826227ab28bb5ce621e62941
ooxml/docx/drawing.docx	docx.par.134.inline.21.xml	c-markup-canonical-same	len=9802;sha=30db9af412706b6a14c6d670fdc114c28fd5ffadf89a1dcd2789b4859d825190	len=586;sha=5a70960e952f39c50e6b704d80c466721e376d683a10ee183066131df488dd24
ooxml/docx/drawing.docx	docx.par.134.inline.23.xml	c-markup-canonical-same	len=3098;sha=3bdfc8d3b4da20ed02b9d30be5dc38a9ac105084751dccf2e5235b716102f1a8	len=218;sha=93bee070c8b9c6d0cd5e98a6657d38a55457a51398933a105fab69f6de9b1ede
ooxml/docx/drawing.docx	docx.par.135.inline.1.xml	c-markup-canonical-same	len=621;sha=30e30d528002749a54c5bece49a3ebc30bd27b88100ecd8962f0dac53d72c422	len=45;sha=59116038c7933a2d2f10a5b052e4ad78275e52da59ad9b429e6fcc2e799e3494
ooxml/docx/drawing.docx	docx.par.135.inline.3.xml	c-markup-canonical-same	len=619;sha=4793a92e0b7f1866de85ea4aa4a5dc2250b4aaf8788d080cff6b4943734ac438	len=43;sha=756c6d24e22c0c39b9b0989747540426823d8e69944a2134b35cd7b76ec3e76f
ooxml/docx/drawing.docx	docx.par.135.inline.5.xml	c-markup-canonical-same	len=621;sha=30e30d528002749a54c5bece49a3ebc30bd27b88100ecd8962f0dac53d72c422	len=45;sha=59116038c7933a2d2f10a5b052e4ad78275e52da59ad9b429e6fcc2e799e3494
ooxml/docx/drawing.docx	docx.par.135.inline.7.xml	c-markup-canonical-same	len=619;sha=4793a92e0b7f1866de85ea4aa4a5dc2250b4aaf8788d080cff6b4943734ac438	len=43;sha=756c6d24e22c0c39b9b0989747540426823d8e69944a2134b35cd7b76ec3e76f
ooxml/docx/drawing.docx	docx.par.135.inline.9.xml	c-markup-canonical-same	len=621;sha=30e30d528002749a54c5bece49a3ebc30bd27b88100ecd8962f0dac53d72c422	len=45;sha=59116038c7933a2d2f10a5b052e4ad78275e52da59ad9b429e6fcc2e799e3494
ooxml/docx/drawing.docx	docx.par.135.inline.11.xml	c-markup-canonical-same	len=619;sha=4793a92e0b7f1866de85ea4aa4a5dc2250b4aaf8788d080cff6b4943734ac438	len=43;sha=756c6d24e22c0c39b9b0989747540426823d8e69944a2134b35cd7b76ec3e76f
ooxml/docx/drawing.docx	docx.par.135.run.0.content.0.xml	c-markup-canonical-same	len=627;sha=75f43db0aea84cb60c09fd34ffa2f0df8166290ce950ee50856987088bbe3491	len=51;sha=c517a498d28f6ce4380975afb31d1f3e1f837e71f8e37fba1991cd6d2f883203
ooxml/docx/drawing.docx	docx.par.137.inline.1.xml	c-markup-canonical-same	len=621;sha=30e30d528002749a54c5bece49a3ebc30bd27b88100ecd8962f0dac53d72c422	len=45;sha=59116038c7933a2d2f10a5b052e4ad78275e52da59ad9b429e6fcc2e799e3494
ooxml/docx/drawing.docx	docx.par.137.inline.3.xml	c-markup-canonical-same	len=619;sha=4793a92e0b7f1866de85ea4aa4a5dc2250b4aaf8788d080cff6b4943734ac438	len=43;sha=756c6d24e22c0c39b9b0989747540426823d8e69944a2134b35cd7b76ec3e76f
ooxml/docx/drawing.docx	docx.par.137.inline.5.xml	c-markup-canonical-same	len=621;sha=30e30d528002749a54c5bece49a3ebc30bd27b88100ecd8962f0dac53d72c422	len=45;sha=59116038c7933a2d2f10a5b052e4ad78275e52da59ad9b429e6fcc2e799e3494
ooxml/docx/drawing.docx	docx.par.137.inline.7.xml	c-markup-canonical-same	len=619;sha=4793a92e0b7f1866de85ea4aa4a5dc2250b4aaf8788d080cff6b4943734ac438	len=43;sha=756c6d24e22c0c39b9b0989747540426823d8e69944a2134b35cd7b76ec3e76f
ooxml/docx/drawing.docx	docx.par.138.inline.3.xml	c-markup-canonical-same	len=6755;sha=02982d5b0a8d40292712a9c13146cf95bc5c5edd05efb6f5c92d5d67ce1dfa78	len=419;sha=a716733fcf4ac219b47ffc55120968eb4fa0d9a8dbe15994036f6ab61d140d58
ooxml/docx/drawing.docx	docx.par.138.inline.5.xml	c-markup-canonical-same	len=621;sha=30e30d528002749a54c5bece49a3ebc30bd27b88100ecd8962f0dac53d72c422	len=45;sha=59116038c7933a2d2f10a5b052e4ad78275e52da59ad9b429e6fcc2e799e3494
ooxml/docx/drawing.docx	docx.par.138.inline.7.xml	c-markup-canonical-same	len=619;sha=4793a92e0b7f1866de85ea4aa4a5dc2250b4aaf8788d080cff6b4943734ac438	len=43;sha=756c6d24e22c0c39b9b0989747540426823d8e69944a2134b35cd7b76ec3e76f
ooxml/docx/drawing.docx	docx.par.138.inline.11.xml	c-markup-canonical-same	len=621;sha=30e30d528002749a54c5bece49a3ebc30bd27b88100ecd8962f0dac53d72c422	len=45;sha=59116038c7933a2d2f10a5b052e4ad78275e52da59ad9b429e6fcc2e799e3494
ooxml/docx/drawing.docx	docx.par.138.inline.13.xml	c-markup-canonical-same	len=619;sha=4793a92e0b7f1866de85ea4aa4a5dc2250b4aaf8788d080cff6b4943734ac438	len=43;sha=756c6d24e22c0c39b9b0989747540426823d8e69944a2134b35cd7b76ec3e76f
ooxml/docx/drawing.docx	docx.par.139.inline.1.xml	c-markup-canonical-same	len=4212;sha=e2b319dd4a99b3faf13401df5a1cb498d65ac95019bbe4a4d5b64482bcf83b18	len=180;sha=a5eec4297e4f8ee88750ff818ecd2bd2d9f01723f2d31a157c98ea83ae9ef05e
ooxml/docx/drawing.docx	docx.par.139.inline.3.xml	c-markup-canonical-same	len=621;sha=30e30d528002749a54c5bece49a3ebc30bd27b88100ecd8962f0dac53d72c422	len=45;sha=59116038c7933a2d2f10a5b052e4ad78275e52da59ad9b429e6fcc2e799e3494
ooxml/docx/drawing.docx	docx.par.139.inline.5.xml	c-markup-canonical-same	len=619;sha=4793a92e0b7f1866de85ea4aa4a5dc2250b4aaf8788d080cff6b4943734ac438	len=43;sha=756c6d24e22c0c39b9b0989747540426823d8e69944a2134b35cd7b76ec3e76f
ooxml/docx/drawing.docx	docx.par.139.inline.7.xml	c-markup-canonical-same	len=621;sha=30e30d528002749a54c5bece49a3ebc30bd27b88100ecd8962f0dac53d72c422	len=45;sha=59116038c7933a2d2f10a5b052e4ad78275e52da59ad9b429e6fcc2e799e3494
ooxml/docx/drawing.docx	docx.par.139.inline.9.xml	c-markup-canonical-same	len=619;sha=4793a92e0b7f1866de85ea4aa4a5dc2250b4aaf8788d080cff6b4943734ac438	len=43;sha=756c6d24e22c0c39b9b0989747540426823d8e69944a2134b35cd7b76ec3e76f
ooxml/docx/drawing.docx	docx.par.139.inline.11.xml	c-markup-canonical-same	len=3113;sha=432061615c34ba757648b3d7b21ac5f77608019aed5b911a1a58d0a9a4451599	len=233;sha=66889ca587f0b5838c23ba7df07256577b2d62c903bb17fb127cd18a9da37b85
ooxml/docx/drawing.docx	docx.par.140.inline.1.xml	c-markup-canonical-same	len=621;sha=30e30d528002749a54c5bece49a3ebc30bd27b88100ecd8962f0dac53d72c422	len=45;sha=59116038c7933a2d2f10a5b052e4ad78275e52da59ad9b429e6fcc2e799e3494
ooxml/docx/drawing.docx	docx.par.140.inline.2.xml	c-markup-canonical-same	len=620;sha=8f5c61949a80cb77060c164a504343955dad55b3e7c566d5190a05ccae62c3ac	len=44;sha=24d5d4f1988da84d4ae8c3f19a734cc04fd0bdbf96dd7503a4f1d6e328cfe1c5
ooxml/docx/drawing.docx	docx.par.140.inline.4.xml	c-markup-canonical-same	len=619;sha=4793a92e0b7f1866de85ea4aa4a5dc2250b4aaf8788d080cff6b4943734ac438	len=43;sha=756c6d24e22c0c39b9b0989747540426823d8e69944a2134b35cd7b76ec3e76f
ooxml/docx/drawing.docx	docx.par.140.inline.5.xml	c-markup-canonical-same	len=618;sha=f74ab4c382911c8d6bd5126bc2b6a29e59756147356619cae3aa6a2d2a486712	len=42;sha=c26240eb89659c453a0c8b96ecfacbd2d93df7ab826227ab28bb5ce621e62941
ooxml/docx/drawing.docx	docx.par.140.inline.7.xml	c-markup-canonical-same	len=621;sha=30e30d528002749a54c5bece49a3ebc30bd27b88100ecd8962f0dac53d72c422	len=45;sha=59116038c7933a2d2f10a5b052e4ad78275e52da59ad9b429e6fcc2e799e3494
ooxml/docx/drawing.docx	docx.par.140.inline.9.xml	c-markup-canonical-same	len=619;sha=4793a92e0b7f1866de85ea4aa4a5dc2250b4aaf8788d080cff6b4943734ac438	len=43;sha=756c6d24e22c0c39b9b0989747540426823d8e69944a2134b35cd7b76ec3e76f
ooxml/docx/drawing.docx	docx.par.142.inline.0.xml	c-markup-canonical-same	len=620;sha=8f5c61949a80cb77060c164a504343955dad55b3e7c566d5190a05ccae62c3ac	len=44;sha=24d5d4f1988da84d4ae8c3f19a734cc04fd0bdbf96dd7503a4f1d6e328cfe1c5
ooxml/docx/drawing.docx	docx.par.142.inline.3.xml	c-markup-canonical-same	len=618;sha=f74ab4c382911c8d6bd5126bc2b6a29e59756147356619cae3aa6a2d2a486712	len=42;sha=c26240eb89659c453a0c8b96ecfacbd2d93df7ab826227ab28bb5ce621e62941
ooxml/docx/drawing.docx	docx.par.142.inline.5.xml	c-markup-canonical-same	len=620;sha=8f5c61949a80cb77060c164a504343955dad55b3e7c566d5190a05ccae62c3ac	len=44;sha=24d5d4f1988da84d4ae8c3f19a734cc04fd0bdbf96dd7503a4f1d6e328cfe1c5
ooxml/docx/drawing.docx	docx.par.142.inline.7.xml	c-markup-canonical-same	len=618;sha=f74ab4c382911c8d6bd5126bc2b6a29e59756147356619cae3aa6a2d2a486712	len=42;sha=c26240eb89659c453a0c8b96ecfacbd2d93df7ab826227ab28bb5ce621e62941
ooxml/docx/drawing.docx	docx.par.142.inline.9.xml	c-markup-canonical-same	len=621;sha=30e30d528002749a54c5bece49a3ebc30bd27b88100ecd8962f0dac53d72c422	len=45;sha=59116038c7933a2d2f10a5b052e4ad78275e52da59ad9b429e6fcc2e799e3494
ooxml/docx/drawing.docx	docx.par.142.inline.11.xml	c-markup-canonical-same	len=619;sha=4793a92e0b7f1866de85ea4aa4a5dc2250b4aaf8788d080cff6b4943734ac438	len=43;sha=756c6d24e22c0c39b9b0989747540426823d8e69944a2134b35cd7b76ec3e76f
ooxml/docx/drawing.docx	docx.par.142.run.1.content.0.xml	c-markup-canonical-same	len=627;sha=75f43db0aea84cb60c09fd34ffa2f0df8166290ce950ee50856987088bbe3491	len=51;sha=c517a498d28f6ce4380975afb31d1f3e1f837e71f8e37fba1991cd6d2f883203
ooxml/docx/drawing.docx	docx.par.143.inline.1.xml	c-markup-canonical-same	len=5390;sha=072c967ac06a8952dcebaaa0d6fc6005dbe3e43eb1884855badc3c4c00c6b5ab	len=206;sha=e832e8469e14d416449d38d4999f06edf9be9843bd5f565c54b89bc97db9c0f9
ooxml/docx/drawing.docx	docx.par.143.inline.3.xml	c-markup-canonical-same	len=621;sha=30e30d528002749a54c5bece49a3ebc30bd27b88100ecd8962f0dac53d72c422	len=45;sha=59116038c7933a2d2f10a5b052e4ad78275e52da59ad9b429e6fcc2e799e3494
ooxml/docx/drawing.docx	docx.par.143.inline.5.xml	c-markup-canonical-same	len=619;sha=4793a92e0b7f1866de85ea4aa4a5dc2250b4aaf8788d080cff6b4943734ac438	len=43;sha=756c6d24e22c0c39b9b0989747540426823d8e69944a2134b35cd7b76ec3e76f
ooxml/docx/drawing.docx	docx.par.143.inline.7.xml	c-markup-canonical-same	len=3094;sha=a80b0be3e1ab5d6bf4d006b3ceabf5aeec6afd1169651780a865b4c7223dd627	len=214;sha=ab7e8c88965a2e199a2746d0d411ca085b0f8d57588f06ef0da8d0157d32a45b
ooxml/docx/drawing.docx	docx.par.143.inline.9.xml	c-markup-canonical-same	len=620;sha=8f5c61949a80cb77060c164a504343955dad55b3e7c566d5190a05ccae62c3ac	len=44;sha=24d5d4f1988da84d4ae8c3f19a734cc04fd0bdbf96dd7503a4f1d6e328cfe1c5
ooxml/docx/drawing.docx	docx.par.143.inline.11.xml	c-markup-canonical-same	len=618;sha=f74ab4c382911c8d6bd5126bc2b6a29e59756147356619cae3aa6a2d2a486712	len=42;sha=c26240eb89659c453a0c8b96ecfacbd2d93df7ab826227ab28bb5ce621e62941
ooxml/docx/drawing.docx	docx.par.143.inline.13.xml	c-markup-canonical-same	len=621;sha=30e30d528002749a54c5bece49a3ebc30bd27b88100ecd8962f0dac53d72c422	len=45;sha=59116038c7933a2d2f10a5b052e4ad78275e52da59ad9b429e6fcc2e799e3494
ooxml/docx/drawing.docx	docx.par.143.inline.15.xml	c-markup-canonical-same	len=619;sha=4793a92e0b7f1866de85ea4aa4a5dc2250b4aaf8788d080cff6b4943734ac438	len=43;sha=756c6d24e22c0c39b9b0989747540426823d8e69944a2134b35cd7b76ec3e76f
ooxml/docx/drawing.docx	docx.par.143.inline.17.xml	c-markup-canonical-same	len=621;sha=30e30d528002749a54c5bece49a3ebc30bd27b88100ecd8962f0dac53d72c422	len=45;sha=59116038c7933a2d2f10a5b052e4ad78275e52da59ad9b429e6fcc2e799e3494
ooxml/docx/drawing.docx	docx.par.143.inline.19.xml	c-markup-canonical-same	len=619;sha=4793a92e0b7f1866de85ea4aa4a5dc2250b4aaf8788d080cff6b4943734ac438	len=43;sha=756c6d24e22c0c39b9b0989747540426823d8e69944a2134b35cd7b76ec3e76f
ooxml/docx/drawing.docx	docx.par.143.inline.21.xml	c-markup-canonical-same	len=621;sha=30e30d528002749a54c5bece49a3ebc30bd27b88100ecd8962f0dac53d72c422	len=45;sha=59116038c7933a2d2f10a5b052e4ad78275e52da59ad9b429e6fcc2e799e3494
ooxml/docx/drawing.docx	docx.par.143.inline.23.xml	c-markup-canonical-same	len=619;sha=4793a92e0b7f1866de85ea4aa4a5dc2250b4aaf8788d080cff6b4943734ac438	len=43;sha=756c6d24e22c0c39b9b0989747540426823d8e69944a2134b35cd7b76ec3e76f
ooxml/docx/drawing.docx	docx.par.143.inline.25.xml	c-markup-canonical-same	len=620;sha=8f5c61949a80cb77060c164a504343955dad55b3e7c566d5190a05ccae62c3ac	len=44;sha=24d5d4f1988da84d4ae8c3f19a734cc04fd0bdbf96dd7503a4f1d6e328cfe1c5
ooxml/docx/drawing.docx	docx.par.143.inline.27.xml	c-markup-canonical-same	len=618;sha=f74ab4c382911c8d6bd5126bc2b6a29e59756147356619cae3aa6a2d2a486712	len=42;sha=c26240eb89659c453a0c8b96ecfacbd2d93df7ab826227ab28bb5ce621e62941
ooxml/docx/drawing.docx	docx.par.143.inline.29.xml	c-markup-canonical-same	len=3094;sha=d2ae55bffa5f815eb976c285c269a8731bda92f679e9b9cb3e51b6378b02fe9a	len=214;sha=4088efa2e2a5fb2c1651d0babb0a5aee64365ddc1e6804614d88651238e99d23
ooxml/docx/drawing.docx	docx.par.144.inline.4.xml	c-markup-canonical-same	len=621;sha=30e30d528002749a54c5bece49a3ebc30bd27b88100ecd8962f0dac53d72c422	len=45;sha=59116038c7933a2d2f10a5b052e4ad78275e52da59ad9b429e6fcc2e799e3494
ooxml/docx/drawing.docx	docx.par.144.inline.6.xml	c-markup-canonical-same	len=619;sha=4793a92e0b7f1866de85ea4aa4a5dc2250b4aaf8788d080cff6b4943734ac438	len=43;sha=756c6d24e22c0c39b9b0989747540426823d8e69944a2134b35cd7b76ec3e76f
ooxml/docx/drawing.docx	docx.par.144.inline.8.xml	c-markup-canonical-same	len=621;sha=30e30d528002749a54c5bece49a3ebc30bd27b88100ecd8962f0dac53d72c422	len=45;sha=59116038c7933a2d2f10a5b052e4ad78275e52da59ad9b429e6fcc2e799e3494
ooxml/docx/drawing.docx	docx.par.144.inline.10.xml	c-markup-canonical-same	len=619;sha=4793a92e0b7f1866de85ea4aa4a5dc2250b4aaf8788d080cff6b4943734ac438	len=43;sha=756c6d24e22c0c39b9b0989747540426823d8e69944a2134b35cd7b76ec3e76f
ooxml/docx/drawing.docx	docx.par.145.inline.2.xml	c-markup-canonical-same	len=4295;sha=5da0dc4aeb1927a0df7a7ba7729967b2db44f7ec52ad0ed27f7ebc988487aff8	len=263;sha=c6f7583fe8c07cf06e1c08aa285db717b731218f13f9fc36abf5247b12bfc5a9
ooxml/docx/drawing.docx	docx.par.145.inline.6.xml	c-markup-canonical-same	len=3207;sha=f5d2fe8da42ae183809e21d9f87001e2b5048dc7c146872fb65bf1c494268714	len=327;sha=40f4a20651caf59acf4e10ada27f9fbfbc746e424d6ca8557bf5eb6c0d2a8161
ooxml/docx/drawing.docx	docx.par.147.inline.1.xml	c-markup-canonical-same	len=621;sha=30e30d528002749a54c5bece49a3ebc30bd27b88100ecd8962f0dac53d72c422	len=45;sha=59116038c7933a2d2f10a5b052e4ad78275e52da59ad9b429e6fcc2e799e3494
ooxml/docx/drawing.docx	docx.par.147.inline.3.xml	c-markup-canonical-same	len=619;sha=4793a92e0b7f1866de85ea4aa4a5dc2250b4aaf8788d080cff6b4943734ac438	len=43;sha=756c6d24e22c0c39b9b0989747540426823d8e69944a2134b35cd7b76ec3e76f
ooxml/docx/drawing.docx	docx.par.149.inline.1.xml	c-markup-canonical-same	len=621;sha=30e30d528002749a54c5bece49a3ebc30bd27b88100ecd8962f0dac53d72c422	len=45;sha=59116038c7933a2d2f10a5b052e4ad78275e52da59ad9b429e6fcc2e799e3494
ooxml/docx/drawing.docx	docx.par.149.inline.3.xml	c-markup-canonical-same	len=619;sha=4793a92e0b7f1866de85ea4aa4a5dc2250b4aaf8788d080cff6b4943734ac438	len=43;sha=756c6d24e22c0c39b9b0989747540426823d8e69944a2134b35cd7b76ec3e76f
ooxml/docx/drawing.docx	docx.par.149.inline.5.xml	c-markup-canonical-same	len=621;sha=30e30d528002749a54c5bece49a3ebc30bd27b88100ecd8962f0dac53d72c422	len=45;sha=59116038c7933a2d2f10a5b052e4ad78275e52da59ad9b429e6fcc2e799e3494
ooxml/docx/drawing.docx	docx.par.149.inline.7.xml	c-markup-canonical-same	len=619;sha=4793a92e0b7f1866de85ea4aa4a5dc2250b4aaf8788d080cff6b4943734ac438	len=43;sha=756c6d24e22c0c39b9b0989747540426823d8e69944a2134b35cd7b76ec3e76f
ooxml/docx/drawing.docx	docx.par.150.inline.1.xml	c-markup-canonical-same	len=621;sha=30e30d528002749a54c5bece49a3ebc30bd27b88100ecd8962f0dac53d72c422	len=45;sha=59116038c7933a2d2f10a5b052e4ad78275e52da59ad9b429e6fcc2e799e3494
ooxml/docx/drawing.docx	docx.par.150.inline.3.xml	c-markup-canonical-same	len=619;sha=4793a92e0b7f1866de85ea4aa4a5dc2250b4aaf8788d080cff6b4943734ac438	len=43;sha=756c6d24e22c0c39b9b0989747540426823d8e69944a2134b35cd7b76ec3e76f
ooxml/docx/drawing.docx	docx.par.150.inline.5.xml	c-markup-canonical-same	len=621;sha=30e30d528002749a54c5bece49a3ebc30bd27b88100ecd8962f0dac53d72c422	len=45;sha=59116038c7933a2d2f10a5b052e4ad78275e52da59ad9b429e6fcc2e799e3494
ooxml/docx/drawing.docx	docx.par.150.inline.7.xml	c-markup-canonical-same	len=619;sha=4793a92e0b7f1866de85ea4aa4a5dc2250b4aaf8788d080cff6b4943734ac438	len=43;sha=756c6d24e22c0c39b9b0989747540426823d8e69944a2134b35cd7b76ec3e76f
ooxml/docx/drawing.docx	docx.par.150.inline.9.xml	c-markup-canonical-same	len=621;sha=30e30d528002749a54c5bece49a3ebc30bd27b88100ecd8962f0dac53d72c422	len=45;sha=59116038c7933a2d2f10a5b052e4ad78275e52da59ad9b429e6fcc2e799e3494
ooxml/docx/drawing.docx	docx.par.150.inline.11.xml	c-markup-canonical-same	len=619;sha=4793a92e0b7f1866de85ea4aa4a5dc2250b4aaf8788d080cff6b4943734ac438	len=43;sha=756c6d24e22c0c39b9b0989747540426823d8e69944a2134b35cd7b76ec3e76f
ooxml/docx/drawing.docx	docx.par.150.inline.13.xml	c-markup-canonical-same	len=621;sha=30e30d528002749a54c5bece49a3ebc30bd27b88100ecd8962f0dac53d72c422	len=45;sha=59116038c7933a2d2f10a5b052e4ad78275e52da59ad9b429e6fcc2e799e3494
ooxml/docx/drawing.docx	docx.par.150.inline.15.xml	c-markup-canonical-same	len=619;sha=4793a92e0b7f1866de85ea4aa4a5dc2250b4aaf8788d080cff6b4943734ac438	len=43;sha=756c6d24e22c0c39b9b0989747540426823d8e69944a2134b35cd7b76ec3e76f
ooxml/docx/drawing.docx	docx.par.150.inline.18.xml	c-markup-canonical-same	len=621;sha=30e30d528002749a54c5bece49a3ebc30bd27b88100ecd8962f0dac53d72c422	len=45;sha=59116038c7933a2d2f10a5b052e4ad78275e52da59ad9b429e6fcc2e799e3494
ooxml/docx/drawing.docx	docx.par.150.inline.19.xml	c-markup-canonical-same	len=620;sha=8f5c61949a80cb77060c164a504343955dad55b3e7c566d5190a05ccae62c3ac	len=44;sha=24d5d4f1988da84d4ae8c3f19a734cc04fd0bdbf96dd7503a4f1d6e328cfe1c5
ooxml/docx/drawing.docx	docx.par.150.inline.21.xml	c-markup-canonical-same	len=619;sha=4793a92e0b7f1866de85ea4aa4a5dc2250b4aaf8788d080cff6b4943734ac438	len=43;sha=756c6d24e22c0c39b9b0989747540426823d8e69944a2134b35cd7b76ec3e76f
ooxml/docx/drawing.docx	docx.par.150.inline.22.xml	c-markup-canonical-same	len=618;sha=f74ab4c382911c8d6bd5126bc2b6a29e59756147356619cae3aa6a2d2a486712	len=42;sha=c26240eb89659c453a0c8b96ecfacbd2d93df7ab826227ab28bb5ce621e62941
ooxml/docx/drawing.docx	docx.par.151.inline.1.xml	c-markup-canonical-same	len=621;sha=30e30d528002749a54c5bece49a3ebc30bd27b88100ecd8962f0dac53d72c422	len=45;sha=59116038c7933a2d2f10a5b052e4ad78275e52da59ad9b429e6fcc2e799e3494
ooxml/docx/drawing.docx	docx.par.151.inline.3.xml	c-markup-canonical-same	len=619;sha=4793a92e0b7f1866de85ea4aa4a5dc2250b4aaf8788d080cff6b4943734ac438	len=43;sha=756c6d24e22c0c39b9b0989747540426823d8e69944a2134b35cd7b76ec3e76f
ooxml/docx/drawing.docx	docx.par.151.inline.5.xml	c-markup-canonical-same	len=621;sha=30e30d528002749a54c5bece49a3ebc30bd27b88100ecd8962f0dac53d72c422	len=45;sha=59116038c7933a2d2f10a5b052e4ad78275e52da59ad9b429e6fcc2e799e3494
ooxml/docx/drawing.docx	docx.par.151.inline.7.xml	c-markup-canonical-same	len=619;sha=4793a92e0b7f1866de85ea4aa4a5dc2250b4aaf8788d080cff6b4943734ac438	len=43;sha=756c6d24e22c0c39b9b0989747540426823d8e69944a2134b35cd7b76ec3e76f
ooxml/docx/drawing.docx	docx.par.151.inline.9.xml	c-markup-canonical-same	len=621;sha=30e30d528002749a54c5bece49a3ebc30bd27b88100ecd8962f0dac53d72c422	len=45;sha=59116038c7933a2d2f10a5b052e4ad78275e52da59ad9b429e6fcc2e799e3494
ooxml/docx/drawing.docx	docx.par.151.inline.11.xml	c-markup-canonical-same	len=619;sha=4793a92e0b7f1866de85ea4aa4a5dc2250b4aaf8788d080cff6b4943734ac438	len=43;sha=756c6d24e22c0c39b9b0989747540426823d8e69944a2134b35cd7b76ec3e76f
