### fct after  (N=4 profile, inclusive rows at or above 1.00%)
 55,192,731 (35.80%)  /home/zhuhe/code/litchi-worktrees/0603/crates/litchi-xlsx/src/cell_values/snapshot.rs:litchi_xlsx::cell_values::snapshot::MultiSnapshot::load_source_backed'litchi_xlsx::cell_values::source::SourceBackedEditor::edit_many [/home/zhuhe/code/litchi-worktrees/targets/0603-after/release/xlsx-admission-probe]
 46,573,481 (30.21%)  /home/zhuhe/code/litchi-worktrees/0603/crates/litchi-xlsx/src/cell_values/snapshot.rs:litchi_xlsx::cell_values::snapshot::Snapshot::from_source_selected'litchi_xlsx::cell_values::snapshot::MultiSnapshot::load_source_backed [/home/zhuhe/code/litchi-worktrees/targets/0603-after/release/xlsx-admission-probe]
 45,900,847 (29.78%)  /home/zhuhe/code/litchi-worktrees/0603/crates/litchi-xlsx/src/cell_values/validation.rs:litchi_xlsx::cell_values::validation::worksheet_xml_and_parse_source'litchi_xlsx::cell_values::snapshot::Snapshot::from_source_selected [/home/zhuhe/code/litchi-worktrees/targets/0603-after/release/xlsx-admission-probe]
 45,899,249 (29.77%)  /home/zhuhe/code/litchi-worktrees/0603/crates/litchi-xlsx/src/raw/worksheet/mod.rs:litchi_xlsx::raw::worksheet::parse_source_with_observer'litchi_xlsx::cell_values::validation::worksheet_xml_and_parse_source [/home/zhuhe/code/litchi-worktrees/targets/0603-after/release/xlsx-admission-probe]
 44,895,372 (29.12%)  /home/zhuhe/code/litchi-worktrees/0603/crates/litchi-xlsx/src/raw/worksheet/codec.rs:litchi_xlsx::raw::worksheet::codec::parse_source_with_observer'litchi_xlsx::raw::worksheet::parse_source_with_observer [/home/zhuhe/code/litchi-worktrees/targets/0603-after/release/xlsx-admission-probe]
 38,395,714 (24.91%)  /home/zhuhe/code/litchi-worktrees/0603/crates/litchi-xlsx/src/raw/worksheet/mod.rs:litchi_xlsx::raw::worksheet::parse'litchi_xlsx::cell_values::snapshot::Snapshot::from_rewritten_value_source [/home/zhuhe/code/litchi-worktrees/targets/0603-after/release/xlsx-admission-probe]
 37,694,570 (24.45%)  /home/zhuhe/code/litchi-worktrees/0603/crates/litchi-xlsx/src/raw/worksheet/codec.rs:litchi_xlsx::raw::worksheet::codec::<impl litchi_xlsx::raw::worksheet::model::Parser>::start'litchi_xlsx::raw::worksheet::codec::<impl litchi_xlsx::raw::worksheet::model::Parser>::transition [/home/zhuhe/code/litchi-worktrees/targets/0603-after/release/xlsx-admission-probe]
 36,488,756 (23.67%)  /home/zhuhe/code/litchi-worktrees/0603/crates/litchi-xlsx/src/raw/worksheet/edit/package.rs:litchi_xlsx::raw::worksheet::edit::package::rewrite_value_only_with_provenance'litchi_xlsx::cell_values::source::MultiSourceEdit::commit [/home/zhuhe/code/litchi-worktrees/targets/0603-after/release/xlsx-admission-probe]
 33,006,313 (21.41%)  /home/zhuhe/code/litchi-worktrees/0603/crates/litchi-xlsx/src/raw/worksheet/edit/codec/snapshot/scan.rs:litchi_xlsx::raw::worksheet::edit::package::rewrite_value_only_with_provenance'litchi_xlsx::cell_values::source::MultiSourceEdit::commit
 33,006,305 (21.41%)  /home/zhuhe/code/litchi-worktrees/0603/crates/litchi-xlsx/src/raw/worksheet/edit/codec/snapshot/scan.rs:litchi_xlsx::raw::worksheet::edit::codec::snapshot::scan::scan_with_limit'litchi_xlsx::raw::worksheet::edit::package::rewrite_value_only_with_provenance [/home/zhuhe/code/litchi-worktrees/targets/0603-after/release/xlsx-admission-probe]
 30,629,518 (19.87%)  /home/zhuhe/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/quick-xml-0.41.0/src/events/attributes.rs:quick_xml::events::attributes::IterState::next'<quick_xml::events::attributes::Attributes as core::iter::traits::iterator::Iterator>::next [/home/zhuhe/code/litchi-worktrees/targets/0603-after/release/xlsx-admission-probe]
 27,084,666 (17.57%)  /home/zhuhe/code/litchi-worktrees/0603/crates/litchi-xlsx/src/raw/worksheet/codec.rs:litchi_xlsx::raw::worksheet::codec::<impl litchi_xlsx::raw::worksheet::model::Parser>::start_row'litchi_xlsx::raw::worksheet::codec::<impl litchi_xlsx::raw::worksheet::model::Parser>::start [/home/zhuhe/code/litchi-worktrees/targets/0603-after/release/xlsx-admission-probe]
 25,668,477 (16.65%)  /home/zhuhe/code/litchi-worktrees/0603/crates/litchi-xlsx/src/raw/worksheet/codec.rs:litchi_xlsx::raw::worksheet::codec::<impl litchi_xlsx::raw::worksheet::model::Parser>::parse'litchi_xlsx::raw::worksheet::parse [/home/zhuhe/code/litchi-worktrees/targets/0603-after/release/xlsx-admission-probe]
 23,714,953 (15.38%)  /home/zhuhe/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/quick-xml-0.41.0/src/events/attributes.rs:<quick_xml::events::attributes::Attributes as core::iter::traits::iterator::Iterator>::next'litchi_ooxml_common::xml::unqualified_attribute_value [/home/zhuhe/code/litchi-worktrees/targets/0603-after/release/xlsx-admission-probe]
 23,108,179 (14.99%)  /home/zhuhe/code/litchi-worktrees/0603/crates/litchi-xlsx/src/raw/worksheet/codec.rs:litchi_xlsx::raw::worksheet::codec::<impl litchi_xlsx::raw::worksheet::model::Parser>::transition'litchi_xlsx::raw::worksheet::codec::<impl litchi_xlsx::raw::worksheet::model::Parser>::parse [/home/zhuhe/code/litchi-worktrees/targets/0603-after/release/xlsx-admission-probe]

### ndp after  (N=4 profile, inclusive rows at or above 1.00%)
16,404,563,146 (100.0%)  PROGRAM TOTALS
16,403,483,129 (99.99%)  src/main.rs:xlsx_admission_probe::main'std::sys::backtrace::__rust_begin_short_backtrace [/home/zhuhe/code/litchi-worktrees/targets/0603-after/release/xlsx-admission-probe]
 8,467,293,698 (51.62%)  /home/zhuhe/code/litchi-worktrees/0603/crates/litchi-xlsx/src/cell_values/source.rs:litchi_xlsx::cell_values::source::MultiSourceEdit::commit'xlsx_admission_probe::main [/home/zhuhe/code/litchi-worktrees/targets/0603-after/release/xlsx-admission-probe]
 7,859,597,398 (47.91%)  /home/zhuhe/code/litchi-worktrees/0603/crates/litchi-xlsx/src/cell_values/source.rs:litchi_xlsx::cell_values::source::SourceBackedEditor::edit_many'xlsx_admission_probe::main [/home/zhuhe/code/litchi-worktrees/targets/0603-after/release/xlsx-admission-probe]
 7,859,503,536 (47.91%)  /home/zhuhe/code/litchi-worktrees/0603/crates/litchi-xlsx/src/cell_values/snapshot.rs:litchi_xlsx::cell_values::snapshot::MultiSnapshot::load_source_backed'litchi_xlsx::cell_values::source::SourceBackedEditor::edit_many [/home/zhuhe/code/litchi-worktrees/targets/0603-after/release/xlsx-admission-probe]
 7,855,505,747 (47.89%)  /home/zhuhe/code/litchi-worktrees/0603/crates/litchi-xlsx/src/cell_values/snapshot.rs:litchi_xlsx::cell_values::snapshot::Snapshot::from_source_selected'litchi_xlsx::cell_values::snapshot::MultiSnapshot::load_source_backed [/home/zhuhe/code/litchi-worktrees/targets/0603-after/release/xlsx-admission-probe]
 7,714,020,673 (47.02%)  /home/zhuhe/code/litchi-worktrees/0603/crates/litchi-xlsx/src/cell_values/validation.rs:litchi_xlsx::cell_values::validation::worksheet_xml_and_parse_source'litchi_xlsx::cell_values::snapshot::Snapshot::from_source_selected [/home/zhuhe/code/litchi-worktrees/targets/0603-after/release/xlsx-admission-probe]
 5,073,505,111 (30.93%)  /home/zhuhe/code/litchi-worktrees/0603/crates/litchi-xlsx/src/raw/worksheet/codec.rs:litchi_xlsx::raw::worksheet::codec::<impl litchi_xlsx::raw::worksheet::model::Parser>::parse'litchi_xlsx::raw::worksheet::parse [/home/zhuhe/code/litchi-worktrees/targets/0603-after/release/xlsx-admission-probe]
 5,058,396,288 (30.84%)  /home/zhuhe/code/litchi-worktrees/0603/crates/litchi-xlsx/src/raw/worksheet/edit/package.rs:litchi_xlsx::raw::worksheet::edit::package::rewrite_value_only_with_provenance'litchi_xlsx::cell_values::source::MultiSourceEdit::commit [/home/zhuhe/code/litchi-worktrees/targets/0603-after/release/xlsx-admission-probe]
 5,046,040,034 (30.76%)  /home/zhuhe/code/litchi-worktrees/0603/crates/litchi-xlsx/src/raw/worksheet/mod.rs:litchi_xlsx::raw::worksheet::parse'litchi_xlsx::cell_values::validation::worksheet_xml_and_parse_source [/home/zhuhe/code/litchi-worktrees/targets/0603-after/release/xlsx-admission-probe]
 4,490,840,125 (27.38%)  /home/zhuhe/code/litchi-worktrees/0603/crates/litchi-xlsx/src/raw/worksheet/edit/codec/snapshot/scan.rs:litchi_xlsx::raw::worksheet::edit::package::rewrite_value_only_with_provenance'litchi_xlsx::cell_values::source::MultiSourceEdit::commit
 4,490,840,117 (27.38%)  /home/zhuhe/code/litchi-worktrees/0603/crates/litchi-xlsx/src/raw/worksheet/edit/codec/snapshot/scan.rs:litchi_xlsx::raw::worksheet::edit::codec::snapshot::scan::scan_with_limit'litchi_xlsx::raw::worksheet::edit::package::rewrite_value_only_with_provenance [/home/zhuhe/code/litchi-worktrees/targets/0603-after/release/xlsx-admission-probe]
 3,408,078,831 (20.78%)  /home/zhuhe/code/litchi-worktrees/0603/crates/litchi-xlsx/src/cell_values/snapshot.rs:litchi_xlsx::cell_values::snapshot::Snapshot::from_rewritten_value_source'litchi_xlsx::cell_values::source::MultiSourceEdit::commit [/home/zhuhe/code/litchi-worktrees/targets/0603-after/release/xlsx-admission-probe]
 3,274,208,802 (19.96%)  /home/zhuhe/code/litchi-worktrees/0603/crates/litchi-xlsx/src/raw/worksheet/codec.rs:litchi_xlsx::raw::worksheet::codec::<impl litchi_xlsx::raw::worksheet::model::Parser>::transition'litchi_xlsx::raw::worksheet::codec::<impl litchi_xlsx::raw::worksheet::model::Parser>::parse [/home/zhuhe/code/litchi-worktrees/targets/0603-after/release/xlsx-admission-probe]
 2,663,854,950 (16.24%)  /home/zhuhe/code/litchi-worktrees/0603/crates/litchi-xlsx/src/cell_values/validation.rs:litchi_xlsx::cell_values::validation::validate_xml'litchi_xlsx::cell_values::validation::worksheet_xml_and_parse_source [/home/zhuhe/code/litchi-worktrees/targets/0603-after/release/xlsx-admission-probe]
 2,560,284,948 (15.61%)  /home/zhuhe/code/litchi-worktrees/0603/crates/litchi-xlsx/src/cell_values/validation.rs:litchi_xlsx::cell_values::snapshot::Snapshot::from_rewritten_value_source'litchi_xlsx::cell_values::source::MultiSourceEdit::commit
 2,560,284,932 (15.61%)  /home/zhuhe/code/litchi-worktrees/0603/crates/litchi-xlsx/src/cell_values/validation.rs:litchi_xlsx::cell_values::validation::validate_xml'litchi_xlsx::cell_values::snapshot::Snapshot::from_rewritten_value_source [/home/zhuhe/code/litchi-worktrees/targets/0603-after/release/xlsx-admission-probe]
 2,549,118,709 (15.54%)  /home/zhuhe/code/litchi-worktrees/0603/crates/litchi-xlsx/src/raw/worksheet/codec.rs:litchi_xlsx::raw::worksheet::codec::<impl litchi_xlsx::raw::worksheet::model::Parser>::start'litchi_xlsx::raw::worksheet::codec::<impl litchi_xlsx::raw::worksheet::model::Parser>::transition [/home/zhuhe/code/litchi-worktrees/targets/0603-after/release/xlsx-admission-probe]
 2,004,381,198 (12.22%)  /home/zhuhe/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/quick-xml-0.41.0/src/events/attributes.rs:quick_xml::events::attributes::IterState::next'<quick_xml::events::attributes::Attributes as core::iter::traits::iterator::Iterator>::next [/home/zhuhe/code/litchi-worktrees/targets/0603-after/release/xlsx-admission-probe]
 1,861,085,505 (11.34%)  /home/zhuhe/code/litchi-worktrees/0603/crates/litchi-xlsx/src/raw/worksheet/edit/codec/snapshot/scan.rs:litchi_xlsx::raw::worksheet::edit::codec::snapshot::scan::Scanner::start_cell'litchi_xlsx::raw::worksheet::edit::codec::snapshot::scan::scan_with_limit [/home/zhuhe/code/litchi-worktrees/targets/0603-after/release/xlsx-admission-probe]
 1,458,279,554 ( 8.89%)  /home/zhuhe/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/quick-xml-0.41.0/src/reader/mod.rs:quick_xml::reader::Reader<R>::read_event_impl'litchi_xlsx::cell_values::validation::validate_xml [/home/zhuhe/code/litchi-worktrees/targets/0603-after/release/xlsx-admission-probe]
 1,251,458,503 ( 7.63%)  /home/zhuhe/code/litchi-worktrees/0603/crates/litchi-xlsx/src/raw/worksheet/codec.rs:litchi_xlsx::raw::worksheet::codec::<impl litchi_xlsx::raw::worksheet::model::Parser>::start_row'litchi_xlsx::raw::worksheet::codec::<impl litchi_xlsx::raw::worksheet::model::Parser>::start [/home/zhuhe/code/litchi-worktrees/targets/0603-after/release/xlsx-admission-probe]
 1,228,653,192 ( 7.49%)  /home/zhuhe/code/litchi-worktrees/0603/crates/litchi-xlsx/src/cell_values/validation.rs:litchi_xlsx::cell_values::validation::validate_element'litchi_xlsx::cell_values::validation::validate_xml [/home/zhuhe/code/litchi-worktrees/targets/0603-after/release/xlsx-admission-probe]
 1,164,619,635 ( 7.10%)  /home/zhuhe/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/quick-xml-0.41.0/src/reader/ns_reader.rs:litchi_xlsx::raw::worksheet::codec::<impl litchi_xlsx::raw::worksheet::model::Parser>::parse'litchi_xlsx::raw::worksheet::parse
 1,141,239,938 ( 6.96%)  /home/zhuhe/code/litchi-worktrees/0603/crates/litchi-xlsx/src/raw/worksheet/edit/codec/wire.rs:litchi_xlsx::raw::worksheet::edit::codec::wire::cell_tag'litchi_xlsx::raw::worksheet::edit::codec::snapshot::scan::Scanner::start_cell [/home/zhuhe/code/litchi-worktrees/targets/0603-after/release/xlsx-admission-probe]
 1,105,195,069 ( 6.74%)  /home/zhuhe/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/quick-xml-0.41.0/src/reader/ns_reader.rs:litchi_xlsx::cell_values::validation::validate_xml'litchi_xlsx::cell_values::validation::worksheet_xml_and_parse_source
 1,104,992,340 ( 6.74%)  /home/zhuhe/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/quick-xml-0.41.0/src/reader/ns_reader.rs:litchi_xlsx::cell_values::validation::validate_xml'litchi_xlsx::cell_values::snapshot::Snapshot::from_rewritten_value_source
 1,100,831,927 ( 6.71%)  /home/zhuhe/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/quick-xml-0.41.0/src/reader/ns_reader.rs:litchi_xlsx::raw::worksheet::edit::codec::snapshot::scan::scan_with_limit'litchi_xlsx::raw::worksheet::edit::package::rewrite_value_only_with_provenance
 1,095,284,829 ( 6.68%)  /home/zhuhe/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/quick-xml-0.41.0/src/name.rs:quick_xml::name::NamespaceResolver::push'quick_xml::reader::ns_reader::NsReader<R>::process_event [/home/zhuhe/code/litchi-worktrees/targets/0603-after/release/xlsx-admission-probe]
 1,062,190,863 ( 6.47%)  /home/zhuhe/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/quick-xml-0.41.0/src/events/attributes.rs:<quick_xml::events::attributes::Attributes as core::iter::traits::iterator::Iterator>::next'litchi_ooxml_common::xml::unqualified_attribute_value [/home/zhuhe/code/litchi-worktrees/targets/0603-after/release/xlsx-admission-probe]

