### fct before  (N=4 profile, inclusive rows at or above 1.00%)
390,028,540 (99.91%)  /tmp/claude-1001/-home-zhuhe-code-litchi/709d31e6-bf68-4968-8b5c-9a2af1c22cc8/scratchpad/agents/0603/probe-before/src/main.rs:xlsx_admission_probe::main'std::sys::backtrace::__rust_begin_short_backtrace [/home/zhuhe/code/litchi-worktrees/targets/0603-before/release/xlsx-admission-probe]
291,617,052 (74.70%)  /home/zhuhe/code/litchi-worktrees/before-6c4c1469b/crates/litchi-xlsx/src/cell_values/source.rs:litchi_xlsx::cell_values::source::SourceBackedEditor::edit_many'xlsx_admission_probe::main [/home/zhuhe/code/litchi-worktrees/targets/0603-before/release/xlsx-admission-probe]
291,581,892 (74.70%)  /home/zhuhe/code/litchi-worktrees/before-6c4c1469b/crates/litchi-xlsx/src/cell_values/snapshot.rs:litchi_xlsx::cell_values::snapshot::MultiSnapshot::load_source_backed'litchi_xlsx::cell_values::source::SourceBackedEditor::edit_many [/home/zhuhe/code/litchi-worktrees/targets/0603-before/release/xlsx-admission-probe]
282,941,674 (72.48%)  /home/zhuhe/code/litchi-worktrees/before-6c4c1469b/crates/litchi-xlsx/src/cell_values/snapshot.rs:litchi_xlsx::cell_values::snapshot::Snapshot::from_source_selected'litchi_xlsx::cell_values::snapshot::MultiSnapshot::load_source_backed [/home/zhuhe/code/litchi-worktrees/targets/0603-before/release/xlsx-admission-probe]
263,840,229 (67.59%)  /home/zhuhe/code/litchi-worktrees/before-6c4c1469b/crates/litchi-xlsx/src/raw/worksheet/mod.rs:litchi_xlsx::raw::worksheet::parse'litchi_xlsx::cell_values::snapshot::Snapshot::from_source_selected [/home/zhuhe/code/litchi-worktrees/targets/0603-before/release/xlsx-admission-probe]
193,021,110 (49.45%)  /home/zhuhe/code/litchi-worktrees/before-6c4c1469b/crates/litchi-ooxml-common/src/mce/codec.rs:litchi_ooxml_common::mce::codec::process_markup_compatibility'litchi_ooxml_common::mce::codec::process_ooxml [/home/zhuhe/code/litchi-worktrees/targets/0603-before/release/xlsx-admission-probe]
187,318,375 (47.99%)  /home/zhuhe/code/litchi-worktrees/before-6c4c1469b/crates/litchi-ooxml-common/src/mce/codec.rs:litchi_ooxml_common::mce::codec::process_ooxml'litchi_xlsx::raw::worksheet::parse [/home/zhuhe/code/litchi-worktrees/targets/0603-before/release/xlsx-admission-probe]
183,167,718 (46.92%)  /home/zhuhe/code/litchi-worktrees/before-6c4c1469b/crates/litchi-ooxml-common/src/mce/codec.rs:litchi_ooxml_common::mce::codec::start'litchi_ooxml_common::mce::codec::process_markup_compatibility [/home/zhuhe/code/litchi-worktrees/targets/0603-before/release/xlsx-admission-probe]
164,522,813 (42.15%)  /home/zhuhe/code/litchi-worktrees/before-6c4c1469b/crates/litchi-ooxml-common/src/mce/codec.rs:litchi_ooxml_common::mce::codec::write_start'litchi_ooxml_common::mce::codec::start [/home/zhuhe/code/litchi-worktrees/targets/0603-before/release/xlsx-admission-probe]
152,958,108 (39.18%)  /home/zhuhe/code/litchi-worktrees/before-6c4c1469b/crates/litchi-ooxml-common/src/mce/codec.rs:litchi_ooxml_common::mce::codec::esc'litchi_ooxml_common::mce::codec::write_start [/home/zhuhe/code/litchi-worktrees/targets/0603-before/release/xlsx-admission-probe]
113,630,449 (29.11%)  /home/zhuhe/code/litchi-worktrees/before-6c4c1469b/crates/litchi-xlsx/src/raw/worksheet/codec.rs:litchi_xlsx::raw::worksheet::codec::<impl litchi_xlsx::raw::worksheet::model::Parser>::parse'litchi_xlsx::raw::worksheet::parse [/home/zhuhe/code/litchi-worktrees/targets/0603-before/release/xlsx-admission-probe]
 96,621,000 (24.75%)  /home/zhuhe/code/litchi-worktrees/before-6c4c1469b/crates/litchi-xlsx/src/cell_values/source.rs:litchi_xlsx::cell_values::source::MultiSourceEdit::commit'xlsx_admission_probe::main [/home/zhuhe/code/litchi-worktrees/targets/0603-before/release/xlsx-admission-probe]
 72,404,490 (18.55%)  /home/zhuhe/code/litchi-worktrees/before-6c4c1469b/crates/litchi-xlsx/src/raw/worksheet/codec.rs:litchi_xlsx::raw::worksheet::codec::<impl litchi_xlsx::raw::worksheet::model::Parser>::transition'litchi_xlsx::raw::worksheet::codec::<impl litchi_xlsx::raw::worksheet::model::Parser>::parse [/home/zhuhe/code/litchi-worktrees/targets/0603-before/release/xlsx-admission-probe]
 68,846,591 (17.64%)  /home/zhuhe/code/litchi-worktrees/before-6c4c1469b/crates/litchi-xlsx/src/raw/worksheet/codec.rs:litchi_xlsx::raw::worksheet::codec::<impl litchi_xlsx::raw::worksheet::model::Parser>::start'litchi_xlsx::raw::worksheet::codec::<impl litchi_xlsx::raw::worksheet::model::Parser>::transition [/home/zhuhe/code/litchi-worktrees/targets/0603-before/release/xlsx-admission-probe]
 57,951,025 (14.85%)  /home/zhuhe/code/litchi-worktrees/before-6c4c1469b/crates/litchi-xlsx/src/cell_values/snapshot.rs:litchi_xlsx::cell_values::snapshot::Snapshot::from_rewritten_value_source'litchi_xlsx::cell_values::source::MultiSourceEdit::commit [/home/zhuhe/code/litchi-worktrees/targets/0603-before/release/xlsx-admission-probe]
 54,879,306 (14.06%)  /home/zhuhe/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/quick-xml-0.41.0/src/events/attributes.rs:quick_xml::events::attributes::IterState::next'<quick_xml::events::attributes::Attributes as core::iter::traits::iterator::Iterator>::next [/home/zhuhe/code/litchi-worktrees/targets/0603-before/release/xlsx-admission-probe]
 47,515,200 (12.17%)  /home/zhuhe/code/litchi-worktrees/before-6c4c1469b/crates/litchi-ooxml-common/src/mce/codec.rs:litchi_ooxml_common::mce::codec::BoundedOutput::reserve'litchi_ooxml_common::mce::codec::esc [/home/zhuhe/code/litchi-worktrees/targets/0603-before/release/xlsx-admission-probe]
 43,531,592 (11.15%)  /home/zhuhe/code/litchi-worktrees/before-6c4c1469b/crates/litchi-xlsx/src/raw/worksheet/codec.rs:litchi_xlsx::raw::worksheet::codec::<impl litchi_xlsx::raw::worksheet::model::Parser>::start_row'litchi_xlsx::raw::worksheet::codec::<impl litchi_xlsx::raw::worksheet::model::Parser>::start [/home/zhuhe/code/litchi-worktrees/targets/0603-before/release/xlsx-admission-probe]
 39,351,369 (10.08%)  /home/zhuhe/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/quick-xml-0.41.0/src/events/attributes.rs:<quick_xml::events::attributes::Attributes as core::iter::traits::iterator::Iterator>::next'litchi_ooxml_common::xml::unqualified_attribute_value [/home/zhuhe/code/litchi-worktrees/targets/0603-before/release/xlsx-admission-probe]
 38,140,308 ( 9.77%)  /home/zhuhe/code/litchi-worktrees/before-6c4c1469b/crates/litchi-xlsx/src/raw/worksheet/mod.rs:litchi_xlsx::raw::worksheet::parse'litchi_xlsx::cell_values::snapshot::Snapshot::from_rewritten_value_source [/home/zhuhe/code/litchi-worktrees/targets/0603-before/release/xlsx-admission-probe]

### ndp before  (N=4 profile, inclusive rows at or above 1.00%)
16,425,147,524 (100.0%)  PROGRAM TOTALS
 8,474,325,671 (51.59%)  /home/zhuhe/code/litchi-worktrees/before-6c4c1469b/crates/litchi-xlsx/src/cell_values/source.rs:litchi_xlsx::cell_values::source::MultiSourceEdit::commit'xlsx_admission_probe::main [/home/zhuhe/code/litchi-worktrees/targets/0603-before/release/xlsx-admission-probe]
 7,873,147,938 (47.93%)  /home/zhuhe/code/litchi-worktrees/before-6c4c1469b/crates/litchi-xlsx/src/cell_values/source.rs:litchi_xlsx::cell_values::source::SourceBackedEditor::edit_many'xlsx_admission_probe::main [/home/zhuhe/code/litchi-worktrees/targets/0603-before/release/xlsx-admission-probe]
 7,873,052,551 (47.93%)  /home/zhuhe/code/litchi-worktrees/before-6c4c1469b/crates/litchi-xlsx/src/cell_values/snapshot.rs:litchi_xlsx::cell_values::snapshot::MultiSnapshot::load_source_backed'litchi_xlsx::cell_values::source::SourceBackedEditor::edit_many [/home/zhuhe/code/litchi-worktrees/targets/0603-before/release/xlsx-admission-probe]
 7,869,053,290 (47.91%)  /home/zhuhe/code/litchi-worktrees/before-6c4c1469b/crates/litchi-xlsx/src/cell_values/snapshot.rs:litchi_xlsx::cell_values::snapshot::Snapshot::from_source_selected'litchi_xlsx::cell_values::snapshot::MultiSnapshot::load_source_backed [/home/zhuhe/code/litchi-worktrees/targets/0603-before/release/xlsx-admission-probe]
 7,717,275,986 (46.98%)  /home/zhuhe/code/litchi-worktrees/before-6c4c1469b/crates/litchi-xlsx/src/cell_values/validation.rs:litchi_xlsx::cell_values::validation::worksheet_xml_and_parse_source'litchi_xlsx::cell_values::snapshot::Snapshot::from_source_selected [/home/zhuhe/code/litchi-worktrees/targets/0603-before/release/xlsx-admission-probe]
 5,076,997,740 (30.91%)  /home/zhuhe/code/litchi-worktrees/before-6c4c1469b/crates/litchi-xlsx/src/raw/worksheet/codec.rs:litchi_xlsx::raw::worksheet::codec::<impl litchi_xlsx::raw::worksheet::model::Parser>::parse'litchi_xlsx::raw::worksheet::parse [/home/zhuhe/code/litchi-worktrees/targets/0603-before/release/xlsx-admission-probe]
 5,064,641,463 (30.83%)  /home/zhuhe/code/litchi-worktrees/before-6c4c1469b/crates/litchi-xlsx/src/raw/worksheet/edit/package.rs:litchi_xlsx::raw::worksheet::edit::package::rewrite_value_only_with_provenance'litchi_xlsx::cell_values::source::MultiSourceEdit::commit [/home/zhuhe/code/litchi-worktrees/targets/0603-before/release/xlsx-admission-probe]
 5,049,413,400 (30.74%)  /home/zhuhe/code/litchi-worktrees/before-6c4c1469b/crates/litchi-xlsx/src/raw/worksheet/mod.rs:litchi_xlsx::raw::worksheet::parse'litchi_xlsx::cell_values::validation::worksheet_xml_and_parse_source [/home/zhuhe/code/litchi-worktrees/targets/0603-before/release/xlsx-admission-probe]
 4,496,993,891 (27.38%)  /home/zhuhe/code/litchi-worktrees/before-6c4c1469b/crates/litchi-xlsx/src/raw/worksheet/edit/codec/snapshot/scan.rs:litchi_xlsx::raw::worksheet::edit::package::rewrite_value_only_with_provenance'litchi_xlsx::cell_values::source::MultiSourceEdit::commit
 4,496,993,883 (27.38%)  /home/zhuhe/code/litchi-worktrees/before-6c4c1469b/crates/litchi-xlsx/src/raw/worksheet/edit/codec/snapshot/scan.rs:litchi_xlsx::raw::worksheet::edit::codec::snapshot::scan::scan_with_limit'litchi_xlsx::raw::worksheet::edit::package::rewrite_value_only_with_provenance [/home/zhuhe/code/litchi-worktrees/targets/0603-before/release/xlsx-admission-probe]
 3,408,868,608 (20.75%)  /home/zhuhe/code/litchi-worktrees/before-6c4c1469b/crates/litchi-xlsx/src/cell_values/snapshot.rs:litchi_xlsx::cell_values::snapshot::Snapshot::from_rewritten_value_source'litchi_xlsx::cell_values::source::MultiSourceEdit::commit [/home/zhuhe/code/litchi-worktrees/targets/0603-before/release/xlsx-admission-probe]
 3,277,416,337 (19.95%)  /home/zhuhe/code/litchi-worktrees/before-6c4c1469b/crates/litchi-xlsx/src/raw/worksheet/codec.rs:litchi_xlsx::raw::worksheet::codec::<impl litchi_xlsx::raw::worksheet::model::Parser>::transition'litchi_xlsx::raw::worksheet::codec::<impl litchi_xlsx::raw::worksheet::model::Parser>::parse [/home/zhuhe/code/litchi-worktrees/targets/0603-before/release/xlsx-admission-probe]
 2,663,736,897 (16.22%)  /home/zhuhe/code/litchi-worktrees/before-6c4c1469b/crates/litchi-xlsx/src/cell_values/validation.rs:litchi_xlsx::cell_values::validation::validate_xml'litchi_xlsx::cell_values::validation::worksheet_xml_and_parse_source [/home/zhuhe/code/litchi-worktrees/targets/0603-before/release/xlsx-admission-probe]
 2,560,963,578 (15.59%)  /home/zhuhe/code/litchi-worktrees/before-6c4c1469b/crates/litchi-xlsx/src/cell_values/validation.rs:litchi_xlsx::cell_values::snapshot::Snapshot::from_rewritten_value_source'litchi_xlsx::cell_values::source::MultiSourceEdit::commit
 2,560,963,562 (15.59%)  /home/zhuhe/code/litchi-worktrees/before-6c4c1469b/crates/litchi-xlsx/src/cell_values/validation.rs:litchi_xlsx::cell_values::validation::validate_xml'litchi_xlsx::cell_values::snapshot::Snapshot::from_rewritten_value_source [/home/zhuhe/code/litchi-worktrees/targets/0603-before/release/xlsx-admission-probe]
 2,550,411,895 (15.53%)  /home/zhuhe/code/litchi-worktrees/before-6c4c1469b/crates/litchi-xlsx/src/raw/worksheet/codec.rs:litchi_xlsx::raw::worksheet::codec::<impl litchi_xlsx::raw::worksheet::model::Parser>::start'litchi_xlsx::raw::worksheet::codec::<impl litchi_xlsx::raw::worksheet::model::Parser>::transition [/home/zhuhe/code/litchi-worktrees/targets/0603-before/release/xlsx-admission-probe]
 2,004,398,901 (12.20%)  /home/zhuhe/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/quick-xml-0.41.0/src/events/attributes.rs:quick_xml::events::attributes::IterState::next'<quick_xml::events::attributes::Attributes as core::iter::traits::iterator::Iterator>::next [/home/zhuhe/code/litchi-worktrees/targets/0603-before/release/xlsx-admission-probe]
 1,865,976,222 (11.36%)  /home/zhuhe/code/litchi-worktrees/before-6c4c1469b/crates/litchi-xlsx/src/raw/worksheet/edit/codec/snapshot/scan.rs:litchi_xlsx::raw::worksheet::edit::codec::snapshot::scan::Scanner::start_cell'litchi_xlsx::raw::worksheet::edit::codec::snapshot::scan::scan_with_limit [/home/zhuhe/code/litchi-worktrees/targets/0603-before/release/xlsx-admission-probe]
 1,458,067,396 ( 8.88%)  /home/zhuhe/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/quick-xml-0.41.0/src/reader/mod.rs:quick_xml::reader::Reader<R>::read_event_impl'litchi_xlsx::cell_values::validation::validate_xml [/home/zhuhe/code/litchi-worktrees/targets/0603-before/release/xlsx-admission-probe]
 1,251,385,807 ( 7.62%)  /home/zhuhe/code/litchi-worktrees/before-6c4c1469b/crates/litchi-xlsx/src/raw/worksheet/codec.rs:litchi_xlsx::raw::worksheet::codec::<impl litchi_xlsx::raw::worksheet::model::Parser>::start_row'litchi_xlsx::raw::worksheet::codec::<impl litchi_xlsx::raw::worksheet::model::Parser>::start [/home/zhuhe/code/litchi-worktrees/targets/0603-before/release/xlsx-admission-probe]
 1,228,639,704 ( 7.48%)  /home/zhuhe/code/litchi-worktrees/before-6c4c1469b/crates/litchi-xlsx/src/cell_values/validation.rs:litchi_xlsx::cell_values::validation::validate_element'litchi_xlsx::cell_values::validation::validate_xml [/home/zhuhe/code/litchi-worktrees/targets/0603-before/release/xlsx-admission-probe]
 1,164,695,542 ( 7.09%)  /home/zhuhe/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/quick-xml-0.41.0/src/reader/ns_reader.rs:litchi_xlsx::raw::worksheet::codec::<impl litchi_xlsx::raw::worksheet::model::Parser>::parse'litchi_xlsx::raw::worksheet::parse
 1,146,124,415 ( 6.98%)  /home/zhuhe/code/litchi-worktrees/before-6c4c1469b/crates/litchi-xlsx/src/raw/worksheet/edit/codec/wire.rs:litchi_xlsx::raw::worksheet::edit::codec::wire::cell_tag'litchi_xlsx::raw::worksheet::edit::codec::snapshot::scan::Scanner::start_cell [/home/zhuhe/code/litchi-worktrees/targets/0603-before/release/xlsx-admission-probe]
 1,105,149,451 ( 6.73%)  /home/zhuhe/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/quick-xml-0.41.0/src/reader/ns_reader.rs:litchi_xlsx::cell_values::validation::validate_xml'litchi_xlsx::cell_values::snapshot::Snapshot::from_rewritten_value_source
 1,104,825,791 ( 6.73%)  /home/zhuhe/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/quick-xml-0.41.0/src/reader/ns_reader.rs:litchi_xlsx::cell_values::validation::validate_xml'litchi_xlsx::cell_values::validation::worksheet_xml_and_parse_source
 1,101,002,633 ( 6.70%)  /home/zhuhe/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/quick-xml-0.41.0/src/reader/ns_reader.rs:litchi_xlsx::raw::worksheet::edit::codec::snapshot::scan::scan_with_limit'litchi_xlsx::raw::worksheet::edit::package::rewrite_value_only_with_provenance
 1,095,284,999 ( 6.67%)  /home/zhuhe/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/quick-xml-0.41.0/src/name.rs:quick_xml::name::NamespaceResolver::push'quick_xml::reader::ns_reader::NsReader<R>::process_event [/home/zhuhe/code/litchi-worktrees/targets/0603-before/release/xlsx-admission-probe]
 1,062,225,776 ( 6.47%)  /home/zhuhe/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/quick-xml-0.41.0/src/events/attributes.rs:<quick_xml::events::attributes::Attributes as core::iter::traits::iterator::Iterator>::next'litchi_ooxml_common::xml::unqualified_attribute_value [/home/zhuhe/code/litchi-worktrees/targets/0603-before/release/xlsx-admission-probe]
   988,610,780 ( 6.02%)  /home/zhuhe/code/litchi-worktrees/before-6c4c1469b/crates/litchi-xlsx/src/cell_values/validation.rs:litchi_xlsx::cell_values::validation::validate_attributes'litchi_xlsx::cell_values::validation::validate_element [/home/zhuhe/code/litchi-worktrees/targets/0603-before/release/xlsx-admission-probe]

