container	before_requests	after_requests	before_bytes	after_bytes	before_versions	after_versions
test-data/ooxml/pptx/smartart-composite-infer-right.pptx	6	6	4969	4969	4	4
test-data/ooxml/pptx/smartart-continuous-block-process.pptx	7	7	9449	9449	4	4
test-data/ooxml/pptx/smartart-cycle-matrix.pptx	7	7	9473	9473	4	4
test-data/ooxml/pptx/smartart-cycle.pptx	6	6	9238	9238	4	4
test-data/ooxml/pptx/smartart-data-follow.pptx	6	6	9339	9339	4	4
test-data/ooxml/pptx/smartart-dir.pptx	6	6	9339	9339	4	4
test-data/ooxml/pptx/smartart-font-size.pptx	5	5	10061	10061	4	4
test-data/ooxml/pptx/smartart-interopgrabbag.pptx	7	7	9368	9368	4	4
test-data/ooxml/pptx/smartart-linear-rule-vert.pptx	7	7	9972	9972	4	4
test-data/ooxml/pptx/smartart-linear-rule.pptx	7	7	9473	9473	4	4
test-data/ooxml/pptx/smartart-maxdepth.pptx	6	6	9339	9339	4	4
test-data/ooxml/pptx/smartart-missing-bullet.pptx	7	7	6489	6489	4	4
test-data/ooxml/pptx/smartart-multidirectional.pptx	6	6	9340	9340	4	4
test-data/ooxml/pptx/smartart-org-chart.pptx	7	7	9473	9473	4	4
test-data/ooxml/pptx/smartart-org-chart2.pptx	6	6	9339	9339	4	4
test-data/ooxml/pptx/smartart-picture-strip.pptx	6	6	10384	10384	4	4
test-data/ooxml/pptx/smartart-preserve.pptx	7	7	9344	9344	4	4
test-data/ooxml/pptx/smartart-pyramid-1child.pptx	7	7	9392	9392	4	4
test-data/ooxml/pptx/smartart-recursion.pptx	6	6	9339	9339	4	4
test-data/ooxml/pptx/smartart-rightoleftblockdiagram.pptx	6	6	9340	9340	4	4
test-data/ooxml/pptx/smartart-rotation.pptx	6	6	9339	9339	4	4
test-data/ooxml/pptx/smartart-rotation2.pptx	6	6	9471	9471	4	4
test-data/ooxml/pptx/smartart-simple.pptx	7	7	10081	10081	4	4
test-data/ooxml/pptx/smartart-snake-rows.pptx	9	9	10855	10855	4	4
test-data/ooxml/pptx/smartart-tdf134221.pptx	7	7	10395	10395	4	4
test-data/ooxml/pptx/smartart-text.pptx	6	6	9339	9339	4	4
test-data/ooxml/pptx/smartart-vertical-block-list.pptx	6	6	9339	9339	4	4
test-data/ooxml/pptx/smartart-vertical-box-list.pptx	7	7	9449	9449	4	4
test-data/ooxml/pptx/trigger.pptx	5	5	8815	8815	4	4
test-data/ooxml/xlsb/51519.xlsb	6	6	4415	4415	4	4
test-data/ooxml/xlsb/62815.xlsb	4	4	3399	3399	4	4
test-data/ooxml/xlsb/Simple.xlsb	6	6	4410	4410	4	4
test-data/ooxml/xlsb/bug66682.xlsb	6	6	4088	4088	4	4
test-data/ooxml/xlsb/comments.xlsb	5	5	4637	4637	4	4
test-data/ooxml/xlsb/cond_format.xlsb	4	4	3459	3459	4	4
test-data/ooxml/xlsb/date.xlsb	4	4	3305	3305	4	4
test-data/ooxml/xlsb/hyperlink.xlsb	4	4	3456	3456	4	4
test-data/ooxml/xlsb/pivot-cache-ac-prefixed.xlsb	6	6	5006	5006	4	4
test-data/ooxml/xlsb/sample.xlsb	5	5	4927	4927	4	4
test-data/ooxml/xlsb/universal-content.xlsb	5	5	4414	4414	4	4
test-data/ooxml/xlsx/ConditionalFormattingSamples.xlsx	9	9	26020	26020	4	4
test-data/ooxml/xlsx/CustomXMLMappings-complex-type.xlsx	4	4	4367	4367	4	4
test-data/ooxml/xlsx/CustomXMLMappings.xlsx	4	4	3546	3546	4	4
test-data/ooxml/xlsx/CustomXmlMappings-inverse-order.xlsx	4	4	3546	3546	4	4
test-data/ooxml/xlsx/DataValidationEvaluations.xlsx	4	4	3790	3790	4	4
test-data/ooxml/xlsx/DataValidationListTooLong.xlsx	4	4	1521	1521	4	4
test-data/ooxml/xlsx/DateFormatNumberTests.xlsx	3	3	3123	3123	4	4
test-data/ooxml/xlsx/DateFormatTests.xlsx	3	3	3123	3123	4	4
test-data/ooxml/xlsx/ExcelPivotTableSample.xlsx	6	6	6336	6336	4	4
test-data/ooxml/xlsx/ExcelTables.xlsx	4	4	3494	3494	4	4
test-data/ooxml/xlsx/FormatChoiceTests.xlsx	3	3	3107	3107	4	4
test-data/ooxml/xlsx/FormatConditionTests.xlsx	3	3	3123	3123	4	4
test-data/ooxml/xlsx/Formatting.xlsx	3	3	3020	3020	4	4
test-data/ooxml/xlsx/HeaderFooterComplexFormats.xlsx	4	4	3461	3461	4	4
test-data/ooxml/xlsx/InlineString.xlsx	4	4	3021	3021	4	4
test-data/ooxml/xlsx/InlineStrings.xlsx	5	5	2381	2381	4	4
test-data/ooxml/xlsx/MatrixFormulaEvalTestData.xlsx	4	4	3480	3480	4	4
test-data/ooxml/xlsx/NewStyleConditionalFormattings.xlsx	4	4	3486	3486	4	4
test-data/ooxml/xlsx/NewlineInFormulas.xlsx	3	3	3111	3111	4	4
test-data/ooxml/xlsx/Pivot1_Row.xlsx	6	6	4416	4416	4	4
test-data/ooxml/xlsx/Pivot1_Row_Grand.xlsx	6	6	4416	4416	4	4
test-data/ooxml/xlsx/Pivot1_Row_Grand_Subtotals.xlsx	6	6	4416	4416	4	4
test-data/ooxml/xlsx/Pivot2_Row.xlsx	6	6	4416	4416	4	4
test-data/ooxml/xlsx/Pivot2_Row_Compact.xlsx	6	6	4416	4416	4	4
test-data/ooxml/xlsx/Pivot2_Row_Grand.xlsx	6	6	4416	4416	4	4
test-data/ooxml/xlsx/Pivot2_Row_Grand_Subtotals.xlsx	6	6	4416	4416	4	4
test-data/ooxml/xlsx/Pivot2_Row_Subtotals.xlsx	6	6	4416	4416	4	4
test-data/ooxml/xlsx/Pivot2_Row_Subtotals_SortDescendingAll.xlsx	6	6	4416	4416	4	4
test-data/ooxml/xlsx/Pivot3_Column_Grand_Subtotals.xlsx	6	6	4416	4416	4	4
test-data/ooxml/xlsx/Pivot4_Column_Grand_Subtotals_SortDescending.xlsx	6	6	4416	4416	4	4
test-data/ooxml/xlsx/SimpleMultiCell.xlsx	3	3	2919	2919	4	4
test-data/ooxml/xlsx/SimpleNormal.xlsx	3	3	3126	3126	4	4
test-data/ooxml/xlsx/SimpleScatterChart.xlsx	4	4	5695	5695	4	4
test-data/ooxml/xlsx/SimpleStrict.xlsx	3	3	3143	3143	4	4
test-data/ooxml/xlsx/SimpleWithComments.xlsx	4	4	3541	3541	4	4
test-data/ooxml/xlsx/SingleCellTable.xlsx	5	5	3363	3363	4	4
test-data/ooxml/xlsx/Sparklines.xlsx	4	4	3016	3016	4	4
test-data/ooxml/xlsx/StructuredReferences.xlsx	4	4	3536	3536	4	4
test-data/ooxml/xlsx/StructuredRefs-lots-with-lookups.xlsx	5	5	7943	7943	4	4
test-data/ooxml/xlsx/Tables.xlsx	5	5	9011	9011	4	4
test-data/ooxml/xlsx/TablesWithDifferentHeaders.xlsx	4	4	4345	4345	4	4
test-data/ooxml/xlsx/TextColor.xlsx	4	4	3557	3557	4	4
test-data/ooxml/xlsx/TwoSheetsNoneHidden.xlsx	3	3	2936	2936	4	4
test-data/ooxml/xlsx/TwoSheetsOneHidden.xlsx	3	3	2936	2936	4	4
test-data/ooxml/xlsx/autofilter-colors-fg.xlsx	4	4	3492	3492	4	4
test-data/ooxml/xlsx/autofilter-colors.xlsx	4	4	3492	3492	4	4
test-data/ooxml/xlsx/autofilter.xlsx	6	6	2026	2026	4	4
test-data/ooxml/xlsx/autofilternamedrange.xlsx	4	4	3038	3038	4	4
test-data/ooxml/xlsx/cell-borders.xlsx	4	4	4666	4666	4	4
test-data/ooxml/xlsx/cell-multi-line.xlsx	4	4	3389	3389	4	4
test-data/ooxml/xlsx/chart_hyperlink.xlsx	4	4	5538	5538	4	4
test-data/ooxml/xlsx/column_style.xlsx	5	5	1476	1476	4	4
test-data/ooxml/xlsx/condFormat_cellis.xlsx	4	4	3377	3377	4	4
test-data/ooxml/xlsx/condformat_databar.xlsx	3	3	2848	2848	4	4
test-data/ooxml/xlsx/condformat_theme_color.xlsx	3	3	2932	2932	4	4
test-data/ooxml/xlsx/conditional_fmt_checkpriority.xlsx	4	4	3471	3471	4	4
test-data/ooxml/xlsx/conditional_fmt_origin.xlsx	4	4	3389	3389	4	4
test-data/ooxml/xlsx/conditional_formatting_multiple_ranges.xlsx	4	4	3389	3389	4	4
test-data/ooxml/xlsx/customxml.xlsx	7	7	4289	4289	4	4
test-data/ooxml/xlsx/decimal-format.xlsx	4	4	2114	2114	4	4
test-data/ooxml/xlsx/duplicate-defined-names.xlsx	5	5	1750	1750	4	4
test-data/ooxml/xlsx/empty.xlsx	5	5	1486	1486	4	4
test-data/ooxml/xlsx/enhanced-protection.xlsx	3	3	2949	2949	4	4
test-data/ooxml/xlsx/external-cache-multi-letter-column.xlsx	8	8	11619	11619	4	4
test-data/ooxml/xlsx/external-link-path-missing.xlsx	6	6	4791	4791	4	4
test-data/ooxml/xlsx/external-link-path-startup.xlsx	5	5	3560	3560	4	4
test-data/ooxml/xlsx/fontSize.xlsx	4	4	3568	3568	4	4
test-data/ooxml/xlsx/formats.xlsx	4	4	1797	1797	4	4
test-data/ooxml/xlsx/headerFooterTest.xlsx	3	3	3057	3057	4	4
test-data/ooxml/xlsx/hyperlink.xlsx	4	4	3731	3731	4	4
test-data/ooxml/xlsx/hyperlink_export.xlsx	4	4	3296	3296	4	4
test-data/ooxml/xlsx/hyperlink_formula.xlsx	4	4	3402	3402	4	4
test-data/ooxml/xlsx/hyperlinks.xlsx	4	4	3364	3364	4	4
test-data/ooxml/xlsx/named-ranges-global.xlsx	4	4	1530	1530	4	4
test-data/ooxml/xlsx/named-ranges-hidden.xlsx	4	4	2949	2949	4	4
test-data/ooxml/xlsx/noSharedStringTable.xlsx	3	3	2848	2848	4	4
test-data/ooxml/xlsx/sample.xlsx	4	4	4416	4416	4	4
test-data/ooxml/xlsx/shared-strings-malformed-count.xlsx	5	5	2457	2457	4	4
test-data/ooxml/xlsx/shared_formulas.xlsx	4	4	3390	3390	4	4
test-data/ooxml/xlsx/sharedhyperlink.xlsx	5	5	3306	3306	4	4
test-data/ooxml/xlsx/sheet-names.xlsx	3	3	3196	3196	4	4
test-data/ooxml/xlsx/sheet-state-show.xlsx	5	5	2014	2014	4	4
test-data/ooxml/xlsx/sheet-tab-color.xlsx	3	3	3010	3010	4	4
test-data/ooxml/xlsx/sheetProtection_allLocked.xlsx	3	3	2919	2919	4	4
test-data/ooxml/xlsx/sheetProtection_not_protected.xlsx	3	3	2920	2920	4	4
test-data/ooxml/xlsx/sortconditionref.xlsx	4	4	2949	2949	4	4
test-data/ooxml/xlsx/sortconditionref2.xlsx	5	5	3987	3987	4	4
test-data/ooxml/xlsx/style-alternate-content.xlsx	4	4	1766	1766	4	4
test-data/ooxml/xlsx/styles.xlsx	3	3	3020	3020	4	4
test-data/ooxml/xlsx/table-sample.xlsx	5	5	3454	3454	4	4
test-data/ooxml/xlsx/tableStyle.xlsx	4	4	3584	3584	4	4
test-data/ooxml/xlsx/test_conditional_formatting.xlsx	4	4	3479	3479	4	4
test-data/ooxml/xlsx/universal-content.xlsx	5	5	2191	2191	4	4
test-data/poi/test-data/document/61745.docx	5	5	4502	4502	4	4
test-data/poi/test-data/document/Bug54849.docx	5	5	5252	5252	4	4
test-data/poi/test-data/document/ComplexNumberedLists.docx	3	3	3256	3256	4	4
test-data/poi/test-data/document/EmbeddedDocument.docx	4	4	2029	2029	4	4
test-data/poi/test-data/document/Numbering.docx	3	3	3101	3101	4	4
test-data/poi/test-data/document/NumberingWOverrides.docx	3	3	3101	3101	4	4
test-data/poi/test-data/document/NumberingWithOutOfOrderId.docx	3	3	3173	3173	4	4
test-data/poi/test-data/document/heading123.docx	3	3	3144	3144	4	4
test-data/poi/test-data/document/saut_page.docx	5	5	3552	3552	4	4
test-data/poi/test-data/document/testComment.docx	4	4	3798	3798	4	4
test-data/poi/test-data/integration/test_recursive_embedded.docx	3	3	3860	3860	4	4
test-data/poi/test-data/openxml4j/50154.xlsx	4	4	4894	4894	4	4
test-data/poi/test-data/openxml4j/CorePropertiesHasEntities.ooxml	4	4	2698	2698	4	4
test-data/poi/test-data/openxml4j/OPCCompliance_CoreProperties_AlternateTimezones.docx	5	5	2628	2628	4	4
test-data/poi/test-data/openxml4j/OPCCompliance_CoreProperties_DCTermsNamespaceLimitedUseFAIL.docx	3	3	3030	3030	4	4
test-data/poi/test-data/openxml4j/OPCCompliance_CoreProperties_DoNotUseCompatibilityMarkupFAIL.docx	3	3	3030	3030	4	4
test-data/poi/test-data/openxml4j/OPCCompliance_CoreProperties_LimitedXSITypeAttribute_NotPresentFAIL.docx	3	3	3030	3030	4	4
test-data/poi/test-data/openxml4j/OPCCompliance_CoreProperties_LimitedXSITypeAttribute_PresentWithUnauthorizedValueFAIL.docx	3	3	3030	3030	4	4
test-data/poi/test-data/openxml4j/OPCCompliance_CoreProperties_OnlyOneCorePropertiesPartFAIL.docx	3	3	2244	2244	4	4
test-data/poi/test-data/openxml4j/OPCCompliance_CoreProperties_SUCCESS.docx	3	3	3030	3030	4	4
test-data/poi/test-data/openxml4j/OPCCompliance_CoreProperties_UnauthorizedXMLLangAttributeFAIL.docx	3	3	3030	3030	4	4
test-data/poi/test-data/openxml4j/OPCCompliance_DerivedPartNameFAIL.docx	3	3	3237	3237	4	4
test-data/poi/test-data/openxml4j/OPCCompliance_NoCoreProperties.xlsx	6	6	4296	4296	4	4
test-data/poi/test-data/openxml4j/PackageRelsHasEntities.ooxml	4	4	2770	2770	4	4
test-data/poi/test-data/slideshow/45545_Comment.pptx	12	12	21770	21770	4	4
test-data/poi/test-data/slideshow/ArtisticEffectSample.pptx	11	11	12840	12840	4	4
test-data/poi/test-data/slideshow/EmbeddedAudio.pptx	7	7	9029	9029	4	4
test-data/poi/test-data/slideshow/EmbeddedVideo.pptx	7	7	9030	9030	4	4
test-data/poi/test-data/slideshow/bug62513.pptx	11	11	90719	90719	4	4
test-data/poi/test-data/slideshow/bug65551.pptx	9	9	8402	8402	4	4
test-data/poi/test-data/slideshow/placeholder-layout-color.pptx	7	7	5889	5889	4	4
test-data/poi/test-data/slideshow/prProps.pptx	6	6	6083	6083	4	4
test-data/poi/test-data/spreadsheet/45540_classic_Header.xlsx	5	5	7495	7495	4	4
test-data/poi/test-data/spreadsheet/45540_form_Footer.xlsx	4	4	7778	7778	4	4
test-data/poi/test-data/spreadsheet/45540_form_Header.xlsx	4	4	7778	7778	4	4
test-data/poi/test-data/spreadsheet/47889.xlsx	3	3	1402	1402	4	4
test-data/poi/test-data/spreadsheet/48962.xlsx	3	3	2924	2924	4	4
test-data/poi/test-data/spreadsheet/49609.xlsx	5	5	1473	1473	4	4
test-data/poi/test-data/spreadsheet/54071.xlsx	4	4	3395	3395	4	4
test-data/poi/test-data/spreadsheet/56169.xlsx	4	4	3641	3641	4	4
test-data/poi/test-data/spreadsheet/58106.xlsx	3	3	3111	3111	4	4
test-data/poi/test-data/spreadsheet/60289.xlsx	3	3	2818	2818	4	4
test-data/poi/test-data/spreadsheet/61060-conditional-number-formatting.xlsx	3	3	2848	2848	4	4
test-data/poi/test-data/spreadsheet/62815.xlsb	4	4	3399	3399	4	4
test-data/poi/test-data/spreadsheet/62834.xlsx	4	4	3480	3480	4	4
test-data/poi/test-data/spreadsheet/66365.xlsx	4	4	1887	1887	4	4
test-data/poi/test-data/spreadsheet/AmpersandHeader.xlsx	4	4	3461	3461	4	4
test-data/poi/test-data/spreadsheet/ConditionalFormattingSamples.xlsx	9	9	26020	26020	4	4
test-data/poi/test-data/spreadsheet/CustomXMLMappings.xlsx	4	4	3546	3546	4	4
test-data/poi/test-data/spreadsheet/DataValidationEvaluations.xlsx	4	4	3790	3790	4	4
test-data/poi/test-data/spreadsheet/DataValidationListTooLong.xlsx	4	4	1521	1521	4	4
test-data/poi/test-data/spreadsheet/DataValidations-49244.xlsx	4	4	3298	3298	4	4
test-data/poi/test-data/spreadsheet/ExcelPivotTableSample.xlsx	6	6	6336	6336	4	4
test-data/poi/test-data/spreadsheet/Excel_file_with_trash_item.xlsx	7	7	5705	5705	4	4
test-data/poi/test-data/spreadsheet/FormatKM.xlsx	4	4	3658	3658	4	4
test-data/poi/test-data/spreadsheet/StructuredRefs-lots-with-lookups.xlsx	5	5	7943	7943	4	4
test-data/poi/test-data/spreadsheet/TestShiftRowSharedFormula.xlsx	3	3	3041	3041	4	4
test-data/poi/test-data/spreadsheet/WithChartSheet.xlsx	7	7	9866	9866	4	4
test-data/poi/test-data/spreadsheet/WithEmbeded.xlsx	4	4	4377	4377	4	4
test-data/poi/test-data/spreadsheet/WithTextBox.xlsb	6	6	4438	4438	4	4
test-data/poi/test-data/spreadsheet/bug64512_embed.xlsx	5	5	4162	4162	4	4
test-data/poi/test-data/spreadsheet/chart_sheet.xlsx	4	4	3968	3968	4	4
test-data/poi/test-data/spreadsheet/customIndexedColors.xlsx	5	5	4536	4536	4	4
test-data/poi/test-data/spreadsheet/dataValidationTableRange.xlsx	10	10	9940	9940	4	4
test-data/poi/test-data/spreadsheet/headerFooterTest.xlsx	3	3	3057	3057	4	4
test-data/poi/test-data/spreadsheet/link-external-workbook-b.xlsx	5	5	2126	2126	4	4
test-data/poi/test-data/spreadsheet/no_drawing_patriarch.xlsx	5	5	2312	2312	4	4
test-data/poi/test-data/spreadsheet/right-to-left.xlsx	5	5	4467	4467	4	4
test-data/poi/test-data/spreadsheet/sample.xlsx	4	4	4416	4416	4	4
test-data/poi/test-data/spreadsheet/shared_formulas.xlsx	4	4	3390	3390	4	4
test-data/poi/test-data/spreadsheet/style-alternate-content.xlsx	4	4	1766	1766	4	4
test-data/poi/test-data/spreadsheet/testSharedFormulasRangeSetBlankBug.xlsx	4	4	3041	3041	4	4
test-data/poi/test-data/spreadsheet/testSharedFormulasSetBlank.xlsx	3	3	3111	3111	4	4
test-data/poi/test-data/spreadsheet/testVarious.xlsb	4	4	5098	5098	4	4
test-data/poi/test-data/spreadsheet/workbookProtection-sheet_password-2013.xlsx	4	4	3389	3389	4	4
test-data/poi/test-data/spreadsheet/workbookProtection-workbook_password-2013.xlsx	3	3	2949	2949	4	4
test-data/poi/test-data/spreadsheet/workbookProtection_workbook_revision_protected.xlsx	4	4	3661	3661	4	4
test-data/poi/test-data/spreadsheet/xlookup.xlsx	4	4	3300	3300	4	4
test-data/poi/test-data/spreadsheet/xxe_in_schema.xlsx	6	6	3400	3400	4	4
test-data/poi/test-data/xmldsign/hello-world-signed-twice.docx	4	4	3582	3582	4	4
test-data/poi/test-data/xmldsign/hello-world-signed.docx	4	4	3500	3500	4	4
test-data/poi/test-data/xmldsign/hello-world-signed.pptx	6	6	9374	9374	4	4
test-data/poi/test-data/xmldsign/hello-world-signed.xlsx	4	4	3558	3558	4	4
test-data/poi/test-data/xmldsign/ms-office-2010-signed.docx	4	4	3639	3639	4	4
test-data/poi/test-data/xmldsign/ms-office-2010-signed.pptx	6	6	9347	9347	4	4
test-data/poi/test-data/xmldsign/ms-office-2010-signed.xlsx	4	4	3589	3589	4	4
