base	full-text	test-data/ole/xls/password.xls	0	open=NA	total=NA	scenario=NA	ERROR
hint	full-text	test-data/ole/xls/password.xls	0	open=NA	total=NA	scenario=NA	ERROR
shared	full-text	test-data/ole/xls/password.xls	0	open=NA	total=NA	scenario=NA	ERROR
base	full-text	test-data/poi/test-data/hpsf/TestUnicode.xls	0	open=4	total=18	scenario=14	text:34:4b88cb2fdde086ab
hint	full-text	test-data/poi/test-data/hpsf/TestUnicode.xls	0	open=4	total=13	scenario=9	text:34:4b88cb2fdde086ab
shared	full-text	test-data/poi/test-data/hpsf/TestUnicode.xls	0	open=4	total=13	scenario=9	text:34:4b88cb2fdde086ab
base	full-text	test-data/poi/test-data/spreadsheet/15228.xls	0	open=86	total=15729	scenario=15643	text:81306:cb6fa85086ddb4ff
hint	full-text	test-data/poi/test-data/spreadsheet/15228.xls	0	open=86	total=5477	scenario=5391	text:81306:cb6fa85086ddb4ff
shared	full-text	test-data/poi/test-data/spreadsheet/15228.xls	0	open=86	total=5892	scenario=5806	text:81306:cb6fa85086ddb4ff
base	full-text	test-data/poi/test-data/spreadsheet/1900DateWindowing.xls	0	open=NA	total=NA	scenario=NA	ERROR
hint	full-text	test-data/poi/test-data/spreadsheet/1900DateWindowing.xls	0	open=NA	total=NA	scenario=NA	ERROR
shared	full-text	test-data/poi/test-data/spreadsheet/1900DateWindowing.xls	0	open=NA	total=NA	scenario=NA	ERROR
base	full-text	test-data/poi/test-data/spreadsheet/1904DateWindowing.xls	0	open=NA	total=NA	scenario=NA	ERROR
hint	full-text	test-data/poi/test-data/spreadsheet/1904DateWindowing.xls	0	open=NA	total=NA	scenario=NA	ERROR
shared	full-text	test-data/poi/test-data/spreadsheet/1904DateWindowing.xls	0	open=NA	total=NA	scenario=NA	ERROR
base	full-text	test-data/poi/test-data/spreadsheet/24207.xls	0	open=4	total=16	scenario=12	text:3:2fd786189d0de06d
hint	full-text	test-data/poi/test-data/spreadsheet/24207.xls	0	open=4	total=11	scenario=7	text:3:2fd786189d0de06d
shared	full-text	test-data/poi/test-data/spreadsheet/24207.xls	0	open=4	total=11	scenario=7	text:3:2fd786189d0de06d
base	full-text	test-data/poi/test-data/spreadsheet/29942.xls	0	open=93	total=815	scenario=722	text:17288:f34f9ed9f4f382c5
hint	full-text	test-data/poi/test-data/spreadsheet/29942.xls	0	open=93	total=557	scenario=464	text:17288:f34f9ed9f4f382c5
shared	full-text	test-data/poi/test-data/spreadsheet/29942.xls	0	open=93	total=557	scenario=464	text:17288:f34f9ed9f4f382c5
base	full-text	test-data/poi/test-data/spreadsheet/35897-type4.xls	0	open=NA	total=NA	scenario=NA	ERROR
hint	full-text	test-data/poi/test-data/spreadsheet/35897-type4.xls	0	open=NA	total=NA	scenario=NA	ERROR
shared	full-text	test-data/poi/test-data/spreadsheet/35897-type4.xls	0	open=NA	total=NA	scenario=NA	ERROR
base	full-text	test-data/poi/test-data/spreadsheet/41139.xls	0	open=30	total=219	scenario=189	text:2210:c6885099310d0017
hint	full-text	test-data/poi/test-data/spreadsheet/41139.xls	0	open=30	total=219	scenario=189	text:2210:c6885099310d0017
shared	full-text	test-data/poi/test-data/spreadsheet/41139.xls	0	open=30	total=219	scenario=189	text:2210:c6885099310d0017
base	full-text	test-data/poi/test-data/spreadsheet/44010-TwoCharts.xls	0	open=22	total=51	scenario=29	text:553:437cd5652badd1f0
hint	full-text	test-data/poi/test-data/spreadsheet/44010-TwoCharts.xls	0	open=22	total=51	scenario=29	text:553:437cd5652badd1f0
shared	full-text	test-data/poi/test-data/spreadsheet/44010-TwoCharts.xls	0	open=22	total=51	scenario=29	text:553:437cd5652badd1f0
base	full-text	test-data/poi/test-data/spreadsheet/45365-2.xls	0	open=89	total=540	scenario=451	text:67336:987bf86613f15cf0
hint	full-text	test-data/poi/test-data/spreadsheet/45365-2.xls	0	open=89	total=540	scenario=451	text:67336:987bf86613f15cf0
shared	full-text	test-data/poi/test-data/spreadsheet/45365-2.xls	0	open=89	total=540	scenario=451	text:67336:987bf86613f15cf0
base	full-text	test-data/poi/test-data/spreadsheet/45365.xls	0	open=46	total=163	scenario=117	text:14626:d1668438f8ccabc9
hint	full-text	test-data/poi/test-data/spreadsheet/45365.xls	0	open=46	total=163	scenario=117	text:14626:d1668438f8ccabc9
shared	full-text	test-data/poi/test-data/spreadsheet/45365.xls	0	open=46	total=163	scenario=117	text:14626:d1668438f8ccabc9
base	full-text	test-data/poi/test-data/spreadsheet/45492.xls	0	open=10	total=17	scenario=7	text:53:537a48369f214ddd
hint	full-text	test-data/poi/test-data/spreadsheet/45492.xls	0	open=10	total=17	scenario=7	text:53:537a48369f214ddd
shared	full-text	test-data/poi/test-data/spreadsheet/45492.xls	0	open=10	total=17	scenario=7	text:53:537a48369f214ddd
base	full-text	test-data/poi/test-data/spreadsheet/45761.xls	0	open=32	total=157	scenario=125	text:27:174598fd401b2003
hint	full-text	test-data/poi/test-data/spreadsheet/45761.xls	0	open=32	total=106	scenario=74	text:27:174598fd401b2003
shared	full-text	test-data/poi/test-data/spreadsheet/45761.xls	0	open=32	total=150	scenario=118	text:27:174598fd401b2003
base	full-text	test-data/poi/test-data/spreadsheet/46136-NoWarnings.xls	0	open=4	total=9	scenario=5	text:4:1fab9ff103146f23
hint	full-text	test-data/poi/test-data/spreadsheet/46136-NoWarnings.xls	0	open=4	total=9	scenario=5	text:4:1fab9ff103146f23
shared	full-text	test-data/poi/test-data/spreadsheet/46136-NoWarnings.xls	0	open=4	total=9	scenario=5	text:4:1fab9ff103146f23
base	full-text	test-data/poi/test-data/spreadsheet/48968.xls	0	open=46	total=102	scenario=56	text:432:de278522b7d8a84a
hint	full-text	test-data/poi/test-data/spreadsheet/48968.xls	0	open=46	total=102	scenario=56	text:432:de278522b7d8a84a
shared	full-text	test-data/poi/test-data/spreadsheet/48968.xls	0	open=46	total=102	scenario=56	text:432:de278522b7d8a84a
base	full-text	test-data/poi/test-data/spreadsheet/50939.xls	0	open=272	total=635	scenario=363	text:2013:53261a982147a1a4
hint	full-text	test-data/poi/test-data/spreadsheet/50939.xls	0	open=272	total=490	scenario=218	text:2013:53261a982147a1a4
shared	full-text	test-data/poi/test-data/spreadsheet/50939.xls	0	open=272	total=490	scenario=218	text:2013:53261a982147a1a4
base	full-text	test-data/poi/test-data/spreadsheet/53109.xls	0	open=45	total=133	scenario=88	text:92:8324cdd10980cc3e
hint	full-text	test-data/poi/test-data/spreadsheet/53109.xls	0	open=45	total=80	scenario=35	text:92:8324cdd10980cc3e
shared	full-text	test-data/poi/test-data/spreadsheet/53109.xls	0	open=45	total=80	scenario=35	text:92:8324cdd10980cc3e
base	full-text	test-data/poi/test-data/spreadsheet/54016.xls	0	open=1110	total=1671048	scenario=1669938	text:840804:c7338cf3e8fb0004
hint	full-text	test-data/poi/test-data/spreadsheet/54016.xls	0	open=1110	total=1671048	scenario=1669938	text:840804:c7338cf3e8fb0004
shared	full-text	test-data/poi/test-data/spreadsheet/54016.xls	0	open=1110	total=1671048	scenario=1669938	text:840804:c7338cf3e8fb0004
base	full-text	test-data/poi/test-data/spreadsheet/55341_CellStyleBorder.xls	0	open=46	total=142	scenario=96	text:158:68e26b418867a324
hint	full-text	test-data/poi/test-data/spreadsheet/55341_CellStyleBorder.xls	0	open=46	total=86	scenario=40	text:158:68e26b418867a324
shared	full-text	test-data/poi/test-data/spreadsheet/55341_CellStyleBorder.xls	0	open=46	total=86	scenario=40	text:158:68e26b418867a324
base	full-text	test-data/poi/test-data/spreadsheet/57456.xls	0	open=NA	total=NA	scenario=NA	ERROR
hint	full-text	test-data/poi/test-data/spreadsheet/57456.xls	0	open=NA	total=NA	scenario=NA	ERROR
shared	full-text	test-data/poi/test-data/spreadsheet/57456.xls	0	open=NA	total=NA	scenario=NA	ERROR
base	full-text	test-data/poi/test-data/spreadsheet/59858.xls	0	open=2916	total=432546	scenario=429630	text:40551:484b1952430d1e31
hint	full-text	test-data/poi/test-data/spreadsheet/59858.xls	0	open=2916	total=423074	scenario=420158	text:40551:484b1952430d1e31
shared	full-text	test-data/poi/test-data/spreadsheet/59858.xls	0	open=2916	total=424560	scenario=421644	text:40551:484b1952430d1e31
base	full-text	test-data/poi/test-data/spreadsheet/ConditionalFormattingSamples.xls	0	open=2099	total=77362	scenario=75263	refused:source XLS parse error: Invalid record 0x0006: shared Formula metadata requires a leading PtgExp token
hint	full-text	test-data/poi/test-data/spreadsheet/ConditionalFormattingSamples.xls	0	open=2099	total=69557	scenario=67458	refused:source XLS parse error: Invalid record 0x0006: shared Formula metadata requires a leading PtgExp token
shared	full-text	test-data/poi/test-data/spreadsheet/ConditionalFormattingSamples.xls	0	open=2099	total=72763	scenario=70664	refused:source XLS parse error: Invalid record 0x0006: shared Formula metadata requires a leading PtgExp token
base	full-text	test-data/poi/test-data/spreadsheet/DBCSHeader.xls	0	open=4	total=20	scenario=16	text:3:2fd786189d0de06d
hint	full-text	test-data/poi/test-data/spreadsheet/DBCSHeader.xls	0	open=4	total=13	scenario=9	text:3:2fd786189d0de06d
shared	full-text	test-data/poi/test-data/spreadsheet/DBCSHeader.xls	0	open=4	total=13	scenario=9	text:3:2fd786189d0de06d
base	full-text	test-data/poi/test-data/spreadsheet/DateFormats.xls	0	open=10	total=28	scenario=18	text:72:18fa4cb58a27b1bb
hint	full-text	test-data/poi/test-data/spreadsheet/DateFormats.xls	0	open=10	total=21	scenario=11	text:72:18fa4cb58a27b1bb
shared	full-text	test-data/poi/test-data/spreadsheet/DateFormats.xls	0	open=10	total=21	scenario=11	text:72:18fa4cb58a27b1bb
base	full-text	test-data/poi/test-data/spreadsheet/DrawingAndComments.xls	0	open=46	total=262	scenario=216	text:78:7a74e6ce73043694
hint	full-text	test-data/poi/test-data/spreadsheet/DrawingAndComments.xls	0	open=46	total=175	scenario=129	text:78:7a74e6ce73043694
shared	full-text	test-data/poi/test-data/spreadsheet/DrawingAndComments.xls	0	open=46	total=175	scenario=129	text:78:7a74e6ce73043694
base	full-text	test-data/poi/test-data/spreadsheet/Formatting.xls	0	open=43	total=149	scenario=106	text:201:e59fa45f7f7b0f64
hint	full-text	test-data/poi/test-data/spreadsheet/Formatting.xls	0	open=43	total=97	scenario=54	text:201:e59fa45f7f7b0f64
shared	full-text	test-data/poi/test-data/spreadsheet/Formatting.xls	0	open=43	total=97	scenario=54	text:201:e59fa45f7f7b0f64
base	full-text	test-data/poi/test-data/spreadsheet/HyperlinksOnManySheets.xls	0	open=6	total=28	scenario=22	text:300:862a1947645ea398
hint	full-text	test-data/poi/test-data/spreadsheet/HyperlinksOnManySheets.xls	0	open=6	total=20	scenario=14	text:300:862a1947645ea398
shared	full-text	test-data/poi/test-data/spreadsheet/HyperlinksOnManySheets.xls	0	open=6	total=23	scenario=17	text:300:862a1947645ea398
base	full-text	test-data/poi/test-data/spreadsheet/MRExtraLines.xls	0	open=46	total=218	scenario=172	text:3111:cbf515058b4cf3e4
hint	full-text	test-data/poi/test-data/spreadsheet/MRExtraLines.xls	0	open=46	total=153	scenario=107	text:3111:cbf515058b4cf3e4
shared	full-text	test-data/poi/test-data/spreadsheet/MRExtraLines.xls	0	open=46	total=153	scenario=107	text:3111:cbf515058b4cf3e4
base	full-text	test-data/poi/test-data/spreadsheet/NewStyleConditionalFormattings.xls	0	open=46	total=136	scenario=90	text:1295:9ddbb225d51a4ecf
hint	full-text	test-data/poi/test-data/spreadsheet/NewStyleConditionalFormattings.xls	0	open=46	total=136	scenario=90	text:1295:9ddbb225d51a4ecf
shared	full-text	test-data/poi/test-data/spreadsheet/NewStyleConditionalFormattings.xls	0	open=46	total=136	scenario=90	text:1295:9ddbb225d51a4ecf
base	full-text	test-data/poi/test-data/spreadsheet/SharedFormulaTest.xls	0	open=NA	total=NA	scenario=NA	ERROR
hint	full-text	test-data/poi/test-data/spreadsheet/SharedFormulaTest.xls	0	open=NA	total=NA	scenario=NA	ERROR
shared	full-text	test-data/poi/test-data/spreadsheet/SharedFormulaTest.xls	0	open=NA	total=NA	scenario=NA	ERROR
base	full-text	test-data/poi/test-data/spreadsheet/ShrinkToFit.xls	0	open=44	total=152	scenario=108	text:64:e64bcb149dd7ed23
hint	full-text	test-data/poi/test-data/spreadsheet/ShrinkToFit.xls	0	open=44	total=101	scenario=57	text:64:e64bcb149dd7ed23
shared	full-text	test-data/poi/test-data/spreadsheet/ShrinkToFit.xls	0	open=44	total=101	scenario=57	text:64:e64bcb149dd7ed23
base	full-text	test-data/poi/test-data/spreadsheet/Simple.xls	0	open=4	total=16	scenario=12	text:12:b74d15afa1433885
hint	full-text	test-data/poi/test-data/spreadsheet/Simple.xls	0	open=4	total=11	scenario=7	text:12:b74d15afa1433885
shared	full-text	test-data/poi/test-data/spreadsheet/Simple.xls	0	open=4	total=11	scenario=7	text:12:b74d15afa1433885
base	full-text	test-data/poi/test-data/spreadsheet/SimpleMacro.xls	0	open=40	total=135	scenario=95	text:27:1c8105104da89452
hint	full-text	test-data/poi/test-data/spreadsheet/SimpleMacro.xls	0	open=40	total=88	scenario=48	text:27:1c8105104da89452
shared	full-text	test-data/poi/test-data/spreadsheet/SimpleMacro.xls	0	open=40	total=88	scenario=48	text:27:1c8105104da89452
base	full-text	test-data/poi/test-data/spreadsheet/SimpleScatterChart.xls	0	open=46	total=117	scenario=71	text:16:7684f3b8db15e609
hint	full-text	test-data/poi/test-data/spreadsheet/SimpleScatterChart.xls	0	open=46	total=117	scenario=71	text:16:7684f3b8db15e609
shared	full-text	test-data/poi/test-data/spreadsheet/SimpleScatterChart.xls	0	open=46	total=117	scenario=71	text:16:7684f3b8db15e609
base	full-text	test-data/poi/test-data/spreadsheet/SimpleWithColours.xls	0	open=73	total=260	scenario=187	text:120:8c051ed52fa9c5a4
hint	full-text	test-data/poi/test-data/spreadsheet/SimpleWithColours.xls	0	open=73	total=193	scenario=120	text:120:8c051ed52fa9c5a4
shared	full-text	test-data/poi/test-data/spreadsheet/SimpleWithColours.xls	0	open=73	total=193	scenario=120	text:120:8c051ed52fa9c5a4
base	full-text	test-data/poi/test-data/spreadsheet/SimpleWithComments.xls	0	open=6	total=27	scenario=21	text:22:4ab4cdfa04cfc96e
hint	full-text	test-data/poi/test-data/spreadsheet/SimpleWithComments.xls	0	open=6	total=19	scenario=13	text:22:4ab4cdfa04cfc96e
shared	full-text	test-data/poi/test-data/spreadsheet/SimpleWithComments.xls	0	open=6	total=19	scenario=13	text:22:4ab4cdfa04cfc96e
base	full-text	test-data/poi/test-data/spreadsheet/SimpleWithPageBreaks.xls	0	open=4	total=19	scenario=15	text:29:e06b60fb648fe1bd
hint	full-text	test-data/poi/test-data/spreadsheet/SimpleWithPageBreaks.xls	0	open=4	total=13	scenario=9	text:29:e06b60fb648fe1bd
shared	full-text	test-data/poi/test-data/spreadsheet/SimpleWithPageBreaks.xls	0	open=4	total=13	scenario=9	text:29:e06b60fb648fe1bd
base	full-text	test-data/poi/test-data/spreadsheet/SimpleWithPrintArea.xls	0	open=4	total=19	scenario=15	text:23:3c00966405cae6b5
hint	full-text	test-data/poi/test-data/spreadsheet/SimpleWithPrintArea.xls	0	open=4	total=13	scenario=9	text:23:3c00966405cae6b5
shared	full-text	test-data/poi/test-data/spreadsheet/SimpleWithPrintArea.xls	0	open=4	total=13	scenario=9	text:23:3c00966405cae6b5
base	full-text	test-data/poi/test-data/spreadsheet/TwoSheetsOneHidden.xls	0	open=6	total=17	scenario=11	text:18:951c005eb8589dca
hint	full-text	test-data/poi/test-data/spreadsheet/TwoSheetsOneHidden.xls	0	open=6	total=14	scenario=8	text:18:951c005eb8589dca
shared	full-text	test-data/poi/test-data/spreadsheet/TwoSheetsOneHidden.xls	0	open=6	total=13	scenario=7	text:18:951c005eb8589dca
base	full-text	test-data/poi/test-data/spreadsheet/UncalcedRecord.xls	0	open=10	total=23	scenario=13	text:6:a85ceb62a75f140d
hint	full-text	test-data/poi/test-data/spreadsheet/UncalcedRecord.xls	0	open=10	total=16	scenario=6	text:6:a85ceb62a75f140d
shared	full-text	test-data/poi/test-data/spreadsheet/UncalcedRecord.xls	0	open=10	total=16	scenario=6	text:6:a85ceb62a75f140d
base	full-text	test-data/poi/test-data/spreadsheet/WithConditionalFormatting.xls	0	open=45	total=156	scenario=111	text:60:3493f0867b475fe5
hint	full-text	test-data/poi/test-data/spreadsheet/WithConditionalFormatting.xls	0	open=45	total=103	scenario=58	text:60:3493f0867b475fe5
shared	full-text	test-data/poi/test-data/spreadsheet/WithConditionalFormatting.xls	0	open=45	total=103	scenario=58	text:60:3493f0867b475fe5
base	full-text	test-data/poi/test-data/spreadsheet/WithTwoHyperLinks.xls	0	open=6	total=25	scenario=19	text:153:d1b9ce44562091bb
hint	full-text	test-data/poi/test-data/spreadsheet/WithTwoHyperLinks.xls	0	open=6	total=18	scenario=12	text:153:d1b9ce44562091bb
shared	full-text	test-data/poi/test-data/spreadsheet/WithTwoHyperLinks.xls	0	open=6	total=18	scenario=12	text:153:d1b9ce44562091bb
base	full-text	test-data/poi/test-data/spreadsheet/XRefCalc.xls	0	open=44	total=97	scenario=53	text:101:9f5b3eb87ee19f32
hint	full-text	test-data/poi/test-data/spreadsheet/XRefCalc.xls	0	open=44	total=97	scenario=53	text:101:9f5b3eb87ee19f32
shared	full-text	test-data/poi/test-data/spreadsheet/XRefCalc.xls	0	open=44	total=97	scenario=53	text:101:9f5b3eb87ee19f32
base	full-text	test-data/poi/test-data/spreadsheet/colwidth.xls	0	open=4	total=16	scenario=12	text:3:2fd786189d0de06d
hint	full-text	test-data/poi/test-data/spreadsheet/colwidth.xls	0	open=4	total=11	scenario=7	text:3:2fd786189d0de06d
shared	full-text	test-data/poi/test-data/spreadsheet/colwidth.xls	0	open=4	total=11	scenario=7	text:3:2fd786189d0de06d
base	full-text	test-data/poi/test-data/spreadsheet/comments.xls	0	open=10	total=37	scenario=27	text:26:b4abdbd503da9dae
hint	full-text	test-data/poi/test-data/spreadsheet/comments.xls	0	open=10	total=26	scenario=16	text:26:b4abdbd503da9dae
shared	full-text	test-data/poi/test-data/spreadsheet/comments.xls	0	open=10	total=26	scenario=16	text:26:b4abdbd503da9dae
base	full-text	test-data/poi/test-data/spreadsheet/duprich1.xls	0	open=10	total=101	scenario=91	text:2392:b0b3f6290212afb2
hint	full-text	test-data/poi/test-data/spreadsheet/duprich1.xls	0	open=10	total=88	scenario=78	text:2392:b0b3f6290212afb2
shared	full-text	test-data/poi/test-data/spreadsheet/duprich1.xls	0	open=10	total=88	scenario=78	text:2392:b0b3f6290212afb2
base	full-text	test-data/poi/test-data/spreadsheet/duprich2.xls	0	open=10	total=31	scenario=21	text:44:bf8391119290dfb0
hint	full-text	test-data/poi/test-data/spreadsheet/duprich2.xls	0	open=10	total=23	scenario=13	text:44:bf8391119290dfb0
shared	full-text	test-data/poi/test-data/spreadsheet/duprich2.xls	0	open=10	total=23	scenario=13	text:44:bf8391119290dfb0
base	full-text	test-data/poi/test-data/spreadsheet/dvEmpty.xls	0	open=39	total=86	scenario=47	text:119:fc22ca74753a962f
hint	full-text	test-data/poi/test-data/spreadsheet/dvEmpty.xls	0	open=39	total=86	scenario=47	text:119:fc22ca74753a962f
shared	full-text	test-data/poi/test-data/spreadsheet/dvEmpty.xls	0	open=39	total=86	scenario=47	text:119:fc22ca74753a962f
base	full-text	test-data/poi/test-data/spreadsheet/externalFunctionExample.xls	0	open=40	total=88	scenario=48	text:58:0f9ded863b629d80
hint	full-text	test-data/poi/test-data/spreadsheet/externalFunctionExample.xls	0	open=40	total=88	scenario=48	text:58:0f9ded863b629d80
shared	full-text	test-data/poi/test-data/spreadsheet/externalFunctionExample.xls	0	open=40	total=88	scenario=48	text:58:0f9ded863b629d80
base	full-text	test-data/poi/test-data/spreadsheet/external_name.xls	0	open=73	total=1551	scenario=1478	text:28131:ef628ef9a2b5a99c
hint	full-text	test-data/poi/test-data/spreadsheet/external_name.xls	0	open=73	total=1315	scenario=1242	text:28131:ef628ef9a2b5a99c
shared	full-text	test-data/poi/test-data/spreadsheet/external_name.xls	0	open=73	total=1315	scenario=1242	text:28131:ef628ef9a2b5a99c
base	full-text	test-data/poi/test-data/spreadsheet/named-cell-in-formula-test.xls	0	open=32	total=59	scenario=27	refused:source XLS parse error: Invalid record 0x0006: Formula flags contain reserved bits
hint	full-text	test-data/poi/test-data/spreadsheet/named-cell-in-formula-test.xls	0	open=32	total=59	scenario=27	refused:source XLS parse error: Invalid record 0x0006: Formula flags contain reserved bits
shared	full-text	test-data/poi/test-data/spreadsheet/named-cell-in-formula-test.xls	0	open=32	total=59	scenario=27	refused:source XLS parse error: Invalid record 0x0006: Formula flags contain reserved bits
base	full-text	test-data/poi/test-data/spreadsheet/named-cell-test.xls	0	open=32	total=59	scenario=27	refused:source XLS parse error: Invalid record 0x0006: Formula flags contain reserved bits
hint	full-text	test-data/poi/test-data/spreadsheet/named-cell-test.xls	0	open=32	total=59	scenario=27	refused:source XLS parse error: Invalid record 0x0006: Formula flags contain reserved bits
shared	full-text	test-data/poi/test-data/spreadsheet/named-cell-test.xls	0	open=32	total=59	scenario=27	refused:source XLS parse error: Invalid record 0x0006: Formula flags contain reserved bits
base	full-text	test-data/poi/test-data/spreadsheet/namedinput.xls	0	open=4	total=16	scenario=12	text:3:2fd786189d0de06d
hint	full-text	test-data/poi/test-data/spreadsheet/namedinput.xls	0	open=4	total=10	scenario=6	text:3:2fd786189d0de06d
shared	full-text	test-data/poi/test-data/spreadsheet/namedinput.xls	0	open=4	total=10	scenario=6	text:3:2fd786189d0de06d
base	full-text	test-data/poi/test-data/spreadsheet/testNames.xls	0	open=42	total=94	scenario=52	text:86:f647ca4a6bc56768
hint	full-text	test-data/poi/test-data/spreadsheet/testNames.xls	0	open=42	total=94	scenario=52	text:86:f647ca4a6bc56768
shared	full-text	test-data/poi/test-data/spreadsheet/testNames.xls	0	open=42	total=94	scenario=52	text:86:f647ca4a6bc56768
base	full-text	test-data/poi/test-data/spreadsheet/unicodeNameRecord.xls	0	open=10	total=29	scenario=19	text:26:6005310cf76e0b91
hint	full-text	test-data/poi/test-data/spreadsheet/unicodeNameRecord.xls	0	open=10	total=21	scenario=11	text:26:6005310cf76e0b91
shared	full-text	test-data/poi/test-data/spreadsheet/unicodeNameRecord.xls	0	open=10	total=21	scenario=11	text:26:6005310cf76e0b91
base	full-text	test-data/poi/test-data/spreadsheet/xor-encryption-abc.xls	0	open=NA	total=NA	scenario=NA	ERROR
hint	full-text	test-data/poi/test-data/spreadsheet/xor-encryption-abc.xls	0	open=NA	total=NA	scenario=NA	ERROR
shared	full-text	test-data/poi/test-data/spreadsheet/xor-encryption-abc.xls	0	open=NA	total=NA	scenario=NA	ERROR
