container	before_requests	after_requests	before_bytes	after_bytes	before_versions	after_versions
test-data/ooxml/pptx/smartart-composite-infer-right.pptx	7	6	5015	4969	4	4
test-data/ooxml/pptx/smartart-continuous-block-process.pptx	8	7	9495	9449	4	4
test-data/ooxml/pptx/smartart-cycle-matrix.pptx	8	7	9519	9473	4	4
test-data/ooxml/pptx/smartart-cycle.pptx	7	6	9284	9238	4	4
test-data/ooxml/pptx/smartart-data-follow.pptx	7	6	9385	9339	4	4
test-data/ooxml/pptx/smartart-dir.pptx	7	6	9385	9339	4	4
test-data/ooxml/pptx/smartart-font-size.pptx	6	5	10107	10061	4	4
test-data/ooxml/pptx/smartart-interopgrabbag.pptx	8	7	9414	9368	4	4
test-data/ooxml/pptx/smartart-linear-rule-vert.pptx	8	7	10018	9972	4	4
test-data/ooxml/pptx/smartart-linear-rule.pptx	8	7	9519	9473	4	4
test-data/ooxml/pptx/smartart-maxdepth.pptx	7	6	9385	9339	4	4
test-data/ooxml/pptx/smartart-missing-bullet.pptx	8	7	6535	6489	4	4
test-data/ooxml/pptx/smartart-multidirectional.pptx	7	6	9386	9340	4	4
test-data/ooxml/pptx/smartart-org-chart.pptx	8	7	9519	9473	4	4
test-data/ooxml/pptx/smartart-org-chart2.pptx	7	6	9385	9339	4	4
test-data/ooxml/pptx/smartart-picture-strip.pptx	7	6	10430	10384	4	4
test-data/ooxml/pptx/smartart-preserve.pptx	8	7	9390	9344	4	4
test-data/ooxml/pptx/smartart-pyramid-1child.pptx	8	7	9438	9392	4	4
test-data/ooxml/pptx/smartart-recursion.pptx	7	6	9385	9339	4	4
test-data/ooxml/pptx/smartart-rightoleftblockdiagram.pptx	7	6	9386	9340	4	4
test-data/ooxml/pptx/smartart-rotation.pptx	7	6	9385	9339	4	4
test-data/ooxml/pptx/smartart-rotation2.pptx	7	6	9517	9471	4	4
test-data/ooxml/pptx/smartart-simple.pptx	8	7	10127	10081	4	4
test-data/ooxml/pptx/smartart-snake-rows.pptx	10	9	10901	10855	4	4
test-data/ooxml/pptx/smartart-tdf134221.pptx	8	7	10441	10395	4	4
test-data/ooxml/pptx/smartart-text.pptx	7	6	9385	9339	4	4
test-data/ooxml/pptx/smartart-vertical-block-list.pptx	7	6	9385	9339	4	4
test-data/ooxml/pptx/smartart-vertical-box-list.pptx	8	7	9495	9449	4	4
test-data/ooxml/pptx/trigger.pptx	6	5	8861	8815	4	4
test-data/ooxml/xlsb/51519.xlsb	7	6	4461	4415	4	4
test-data/ooxml/xlsb/62815.xlsb	5	4	3445	3399	4	4
test-data/ooxml/xlsb/Simple.xlsb	7	6	4456	4410	4	4
test-data/ooxml/xlsb/bug66682.xlsb	7	6	4134	4088	4	4
test-data/ooxml/xlsb/comments.xlsb	6	5	4683	4637	4	4
test-data/ooxml/xlsb/cond_format.xlsb	5	4	3505	3459	4	4
test-data/ooxml/xlsb/date.xlsb	5	4	3351	3305	4	4
test-data/ooxml/xlsb/hyperlink.xlsb	5	4	3502	3456	4	4
test-data/ooxml/xlsb/pivot-cache-ac-prefixed.xlsb	7	6	5052	5006	4	4
test-data/ooxml/xlsb/sample.xlsb	6	5	4973	4927	4	4
test-data/ooxml/xlsb/universal-content.xlsb	6	5	4460	4414	4	4
test-data/ooxml/xlsx/ConditionalFormattingSamples.xlsx	10	9	26066	26020	4	4
test-data/ooxml/xlsx/CustomXMLMappings-complex-type.xlsx	5	4	4413	4367	4	4
test-data/ooxml/xlsx/CustomXMLMappings.xlsx	5	4	3592	3546	4	4
test-data/ooxml/xlsx/CustomXmlMappings-inverse-order.xlsx	5	4	3592	3546	4	4
test-data/ooxml/xlsx/DataValidationEvaluations.xlsx	5	4	3836	3790	4	4
test-data/ooxml/xlsx/DataValidationListTooLong.xlsx	5	4	1567	1521	4	4
test-data/ooxml/xlsx/DateFormatNumberTests.xlsx	4	3	3169	3123	4	4
test-data/ooxml/xlsx/DateFormatTests.xlsx	4	3	3169	3123	4	4
test-data/ooxml/xlsx/ExcelPivotTableSample.xlsx	7	6	6382	6336	4	4
test-data/ooxml/xlsx/ExcelTables.xlsx	5	4	3540	3494	4	4
test-data/ooxml/xlsx/FormatChoiceTests.xlsx	4	3	3153	3107	4	4
test-data/ooxml/xlsx/FormatConditionTests.xlsx	4	3	3169	3123	4	4
test-data/ooxml/xlsx/Formatting.xlsx	4	3	3066	3020	4	4
test-data/ooxml/xlsx/HeaderFooterComplexFormats.xlsx	5	4	3507	3461	4	4
test-data/ooxml/xlsx/InlineString.xlsx	5	4	3067	3021	4	4
test-data/ooxml/xlsx/InlineStrings.xlsx	6	5	2427	2381	4	4
test-data/ooxml/xlsx/MatrixFormulaEvalTestData.xlsx	5	4	3526	3480	4	4
test-data/ooxml/xlsx/NewStyleConditionalFormattings.xlsx	5	4	3532	3486	4	4
test-data/ooxml/xlsx/NewlineInFormulas.xlsx	4	3	3157	3111	4	4
test-data/ooxml/xlsx/Pivot1_Row.xlsx	7	6	4462	4416	4	4
test-data/ooxml/xlsx/Pivot1_Row_Grand.xlsx	7	6	4462	4416	4	4
test-data/ooxml/xlsx/Pivot1_Row_Grand_Subtotals.xlsx	7	6	4462	4416	4	4
test-data/ooxml/xlsx/Pivot2_Row.xlsx	7	6	4462	4416	4	4
test-data/ooxml/xlsx/Pivot2_Row_Compact.xlsx	7	6	4462	4416	4	4
test-data/ooxml/xlsx/Pivot2_Row_Grand.xlsx	7	6	4462	4416	4	4
test-data/ooxml/xlsx/Pivot2_Row_Grand_Subtotals.xlsx	7	6	4462	4416	4	4
test-data/ooxml/xlsx/Pivot2_Row_Subtotals.xlsx	7	6	4462	4416	4	4
test-data/ooxml/xlsx/Pivot2_Row_Subtotals_SortDescendingAll.xlsx	7	6	4462	4416	4	4
test-data/ooxml/xlsx/Pivot3_Column_Grand_Subtotals.xlsx	7	6	4462	4416	4	4
test-data/ooxml/xlsx/Pivot4_Column_Grand_Subtotals_SortDescending.xlsx	7	6	4462	4416	4	4
test-data/ooxml/xlsx/SimpleMultiCell.xlsx	4	3	2965	2919	4	4
test-data/ooxml/xlsx/SimpleNormal.xlsx	4	3	3172	3126	4	4
test-data/ooxml/xlsx/SimpleScatterChart.xlsx	5	4	5741	5695	4	4
test-data/ooxml/xlsx/SimpleStrict.xlsx	4	3	3189	3143	4	4
test-data/ooxml/xlsx/SimpleWithComments.xlsx	5	4	3587	3541	4	4
test-data/ooxml/xlsx/SingleCellTable.xlsx	6	5	3409	3363	4	4
test-data/ooxml/xlsx/Sparklines.xlsx	5	4	3062	3016	4	4
test-data/ooxml/xlsx/StructuredReferences.xlsx	5	4	3582	3536	4	4
test-data/ooxml/xlsx/StructuredRefs-lots-with-lookups.xlsx	6	5	7989	7943	4	4
test-data/ooxml/xlsx/Tables.xlsx	6	5	9057	9011	4	4
test-data/ooxml/xlsx/TablesWithDifferentHeaders.xlsx	5	4	4391	4345	4	4
test-data/ooxml/xlsx/TextColor.xlsx	5	4	3603	3557	4	4
test-data/ooxml/xlsx/TwoSheetsNoneHidden.xlsx	4	3	2982	2936	4	4
test-data/ooxml/xlsx/TwoSheetsOneHidden.xlsx	4	3	2982	2936	4	4
test-data/ooxml/xlsx/autofilter-colors-fg.xlsx	5	4	3538	3492	4	4
test-data/ooxml/xlsx/autofilter-colors.xlsx	5	4	3538	3492	4	4
test-data/ooxml/xlsx/autofilter.xlsx	7	6	2072	2026	4	4
test-data/ooxml/xlsx/autofilternamedrange.xlsx	5	4	3084	3038	4	4
test-data/ooxml/xlsx/cell-borders.xlsx	5	4	4712	4666	4	4
test-data/ooxml/xlsx/cell-multi-line.xlsx	5	4	3435	3389	4	4
test-data/ooxml/xlsx/chart_hyperlink.xlsx	5	4	5584	5538	4	4
test-data/ooxml/xlsx/column_style.xlsx	6	5	1522	1476	4	4
test-data/ooxml/xlsx/condFormat_cellis.xlsx	5	4	3423	3377	4	4
test-data/ooxml/xlsx/condformat_databar.xlsx	4	3	2894	2848	4	4
test-data/ooxml/xlsx/condformat_theme_color.xlsx	4	3	2978	2932	4	4
test-data/ooxml/xlsx/conditional_fmt_checkpriority.xlsx	5	4	3517	3471	4	4
test-data/ooxml/xlsx/conditional_fmt_origin.xlsx	5	4	3435	3389	4	4
test-data/ooxml/xlsx/conditional_formatting_multiple_ranges.xlsx	5	4	3435	3389	4	4
test-data/ooxml/xlsx/customxml.xlsx	8	7	4335	4289	4	4
test-data/ooxml/xlsx/decimal-format.xlsx	5	4	2160	2114	4	4
test-data/ooxml/xlsx/duplicate-defined-names.xlsx	6	5	1796	1750	4	4
test-data/ooxml/xlsx/empty.xlsx	6	5	1532	1486	4	4
test-data/ooxml/xlsx/enhanced-protection.xlsx	4	3	2995	2949	4	4
test-data/ooxml/xlsx/external-cache-multi-letter-column.xlsx	9	8	11665	11619	4	4
test-data/ooxml/xlsx/external-link-path-missing.xlsx	7	6	4837	4791	4	4
test-data/ooxml/xlsx/external-link-path-startup.xlsx	6	5	3606	3560	4	4
test-data/ooxml/xlsx/fontSize.xlsx	5	4	3614	3568	4	4
test-data/ooxml/xlsx/formats.xlsx	5	4	1843	1797	4	4
test-data/ooxml/xlsx/headerFooterTest.xlsx	4	3	3103	3057	4	4
test-data/ooxml/xlsx/hyperlink.xlsx	5	4	3777	3731	4	4
test-data/ooxml/xlsx/hyperlink_export.xlsx	5	4	3342	3296	4	4
test-data/ooxml/xlsx/hyperlink_formula.xlsx	5	4	3448	3402	4	4
test-data/ooxml/xlsx/hyperlinks.xlsx	5	4	3410	3364	4	4
test-data/ooxml/xlsx/named-ranges-global.xlsx	5	4	1576	1530	4	4
test-data/ooxml/xlsx/named-ranges-hidden.xlsx	5	4	2995	2949	4	4
test-data/ooxml/xlsx/noSharedStringTable.xlsx	4	3	2894	2848	4	4
test-data/ooxml/xlsx/sample.xlsx	5	4	4462	4416	4	4
test-data/ooxml/xlsx/shared-strings-malformed-count.xlsx	6	5	2503	2457	4	4
test-data/ooxml/xlsx/shared_formulas.xlsx	5	4	3436	3390	4	4
test-data/ooxml/xlsx/sharedhyperlink.xlsx	6	5	3352	3306	4	4
test-data/ooxml/xlsx/sheet-names.xlsx	4	3	3242	3196	4	4
test-data/ooxml/xlsx/sheet-state-show.xlsx	6	5	2060	2014	4	4
test-data/ooxml/xlsx/sheet-tab-color.xlsx	4	3	3056	3010	4	4
test-data/ooxml/xlsx/sheetProtection_allLocked.xlsx	4	3	2965	2919	4	4
test-data/ooxml/xlsx/sheetProtection_not_protected.xlsx	4	3	2966	2920	4	4
test-data/ooxml/xlsx/sortconditionref.xlsx	5	4	2995	2949	4	4
test-data/ooxml/xlsx/sortconditionref2.xlsx	6	5	4033	3987	4	4
test-data/ooxml/xlsx/style-alternate-content.xlsx	5	4	1812	1766	4	4
test-data/ooxml/xlsx/styles.xlsx	4	3	3066	3020	4	4
test-data/ooxml/xlsx/table-sample.xlsx	6	5	3500	3454	4	4
test-data/ooxml/xlsx/tableStyle.xlsx	5	4	3630	3584	4	4
test-data/ooxml/xlsx/test_conditional_formatting.xlsx	5	4	3525	3479	4	4
test-data/ooxml/xlsx/universal-content.xlsx	6	5	2237	2191	4	4
test-data/poi/test-data/document/61745.docx	6	5	4548	4502	4	4
test-data/poi/test-data/document/Bug54849.docx	6	5	5298	5252	4	4
test-data/poi/test-data/document/ComplexNumberedLists.docx	4	3	3302	3256	4	4
test-data/poi/test-data/document/EmbeddedDocument.docx	5	4	2075	2029	4	4
test-data/poi/test-data/document/Numbering.docx	4	3	3147	3101	4	4
test-data/poi/test-data/document/NumberingWOverrides.docx	4	3	3147	3101	4	4
test-data/poi/test-data/document/NumberingWithOutOfOrderId.docx	4	3	3219	3173	4	4
test-data/poi/test-data/document/heading123.docx	4	3	3190	3144	4	4
test-data/poi/test-data/document/saut_page.docx	6	5	3598	3552	4	4
test-data/poi/test-data/document/testComment.docx	5	4	3844	3798	4	4
test-data/poi/test-data/integration/test_recursive_embedded.docx	4	3	3906	3860	4	4
test-data/poi/test-data/openxml4j/50154.xlsx	5	4	4940	4894	4	4
test-data/poi/test-data/openxml4j/CorePropertiesHasEntities.ooxml	5	4	2744	2698	4	4
test-data/poi/test-data/openxml4j/OPCCompliance_CoreProperties_AlternateTimezones.docx	6	5	2674	2628	4	4
test-data/poi/test-data/openxml4j/OPCCompliance_CoreProperties_DCTermsNamespaceLimitedUseFAIL.docx	4	3	3076	3030	4	4
test-data/poi/test-data/openxml4j/OPCCompliance_CoreProperties_DoNotUseCompatibilityMarkupFAIL.docx	4	3	3076	3030	4	4
test-data/poi/test-data/openxml4j/OPCCompliance_CoreProperties_LimitedXSITypeAttribute_NotPresentFAIL.docx	4	3	3076	3030	4	4
test-data/poi/test-data/openxml4j/OPCCompliance_CoreProperties_LimitedXSITypeAttribute_PresentWithUnauthorizedValueFAIL.docx	4	3	3076	3030	4	4
test-data/poi/test-data/openxml4j/OPCCompliance_CoreProperties_OnlyOneCorePropertiesPartFAIL.docx	4	3	2290	2244	4	4
test-data/poi/test-data/openxml4j/OPCCompliance_CoreProperties_SUCCESS.docx	4	3	3076	3030	4	4
test-data/poi/test-data/openxml4j/OPCCompliance_CoreProperties_UnauthorizedXMLLangAttributeFAIL.docx	4	3	3076	3030	4	4
test-data/poi/test-data/openxml4j/OPCCompliance_DerivedPartNameFAIL.docx	4	3	3283	3237	4	4
test-data/poi/test-data/openxml4j/OPCCompliance_NoCoreProperties.xlsx	7	6	4342	4296	4	4
test-data/poi/test-data/openxml4j/PackageRelsHasEntities.ooxml	5	4	2816	2770	4	4
test-data/poi/test-data/slideshow/45545_Comment.pptx	13	12	21816	21770	4	4
test-data/poi/test-data/slideshow/ArtisticEffectSample.pptx	12	11	12886	12840	4	4
test-data/poi/test-data/slideshow/EmbeddedAudio.pptx	8	7	9075	9029	4	4
test-data/poi/test-data/slideshow/EmbeddedVideo.pptx	8	7	9076	9030	4	4
test-data/poi/test-data/slideshow/bug62513.pptx	12	11	90765	90719	4	4
test-data/poi/test-data/slideshow/bug65551.pptx	10	9	8448	8402	4	4
test-data/poi/test-data/slideshow/placeholder-layout-color.pptx	8	7	5935	5889	4	4
test-data/poi/test-data/slideshow/prProps.pptx	7	6	6129	6083	4	4
test-data/poi/test-data/spreadsheet/45540_classic_Header.xlsx	6	5	7541	7495	4	4
test-data/poi/test-data/spreadsheet/45540_form_Footer.xlsx	5	4	7824	7778	4	4
test-data/poi/test-data/spreadsheet/45540_form_Header.xlsx	5	4	7824	7778	4	4
test-data/poi/test-data/spreadsheet/47889.xlsx	4	3	1448	1402	4	4
test-data/poi/test-data/spreadsheet/48962.xlsx	4	3	2970	2924	4	4
test-data/poi/test-data/spreadsheet/49609.xlsx	6	5	1519	1473	4	4
test-data/poi/test-data/spreadsheet/54071.xlsx	5	4	3441	3395	4	4
test-data/poi/test-data/spreadsheet/56169.xlsx	5	4	3687	3641	4	4
test-data/poi/test-data/spreadsheet/58106.xlsx	4	3	3157	3111	4	4
test-data/poi/test-data/spreadsheet/60289.xlsx	4	3	2864	2818	4	4
test-data/poi/test-data/spreadsheet/61060-conditional-number-formatting.xlsx	4	3	2894	2848	4	4
test-data/poi/test-data/spreadsheet/62815.xlsb	5	4	3445	3399	4	4
test-data/poi/test-data/spreadsheet/62834.xlsx	5	4	3526	3480	4	4
test-data/poi/test-data/spreadsheet/66365.xlsx	5	4	1933	1887	4	4
test-data/poi/test-data/spreadsheet/AmpersandHeader.xlsx	5	4	3507	3461	4	4
test-data/poi/test-data/spreadsheet/ConditionalFormattingSamples.xlsx	10	9	26066	26020	4	4
test-data/poi/test-data/spreadsheet/CustomXMLMappings.xlsx	5	4	3592	3546	4	4
test-data/poi/test-data/spreadsheet/DataValidationEvaluations.xlsx	5	4	3836	3790	4	4
test-data/poi/test-data/spreadsheet/DataValidationListTooLong.xlsx	5	4	1567	1521	4	4
test-data/poi/test-data/spreadsheet/DataValidations-49244.xlsx	5	4	3344	3298	4	4
test-data/poi/test-data/spreadsheet/ExcelPivotTableSample.xlsx	7	6	6382	6336	4	4
test-data/poi/test-data/spreadsheet/Excel_file_with_trash_item.xlsx	8	7	5751	5705	4	4
test-data/poi/test-data/spreadsheet/FormatKM.xlsx	5	4	3704	3658	4	4
test-data/poi/test-data/spreadsheet/StructuredRefs-lots-with-lookups.xlsx	6	5	7989	7943	4	4
test-data/poi/test-data/spreadsheet/TestShiftRowSharedFormula.xlsx	4	3	3087	3041	4	4
test-data/poi/test-data/spreadsheet/WithChartSheet.xlsx	8	7	9912	9866	4	4
test-data/poi/test-data/spreadsheet/WithEmbeded.xlsx	5	4	4423	4377	4	4
test-data/poi/test-data/spreadsheet/WithTextBox.xlsb	7	6	4484	4438	4	4
test-data/poi/test-data/spreadsheet/bug64512_embed.xlsx	6	5	4208	4162	4	4
test-data/poi/test-data/spreadsheet/chart_sheet.xlsx	5	4	4014	3968	4	4
test-data/poi/test-data/spreadsheet/customIndexedColors.xlsx	6	5	4582	4536	4	4
test-data/poi/test-data/spreadsheet/dataValidationTableRange.xlsx	11	10	9986	9940	4	4
test-data/poi/test-data/spreadsheet/headerFooterTest.xlsx	4	3	3103	3057	4	4
test-data/poi/test-data/spreadsheet/link-external-workbook-b.xlsx	6	5	2172	2126	4	4
test-data/poi/test-data/spreadsheet/no_drawing_patriarch.xlsx	6	5	2358	2312	4	4
test-data/poi/test-data/spreadsheet/right-to-left.xlsx	6	5	4513	4467	4	4
test-data/poi/test-data/spreadsheet/sample.xlsx	5	4	4462	4416	4	4
test-data/poi/test-data/spreadsheet/shared_formulas.xlsx	5	4	3436	3390	4	4
test-data/poi/test-data/spreadsheet/style-alternate-content.xlsx	5	4	1812	1766	4	4
test-data/poi/test-data/spreadsheet/testSharedFormulasRangeSetBlankBug.xlsx	5	4	3087	3041	4	4
test-data/poi/test-data/spreadsheet/testSharedFormulasSetBlank.xlsx	4	3	3157	3111	4	4
test-data/poi/test-data/spreadsheet/testVarious.xlsb	5	4	5144	5098	4	4
test-data/poi/test-data/spreadsheet/workbookProtection-sheet_password-2013.xlsx	5	4	3435	3389	4	4
test-data/poi/test-data/spreadsheet/workbookProtection-workbook_password-2013.xlsx	4	3	2995	2949	4	4
test-data/poi/test-data/spreadsheet/workbookProtection_workbook_revision_protected.xlsx	5	4	3707	3661	4	4
test-data/poi/test-data/spreadsheet/xlookup.xlsx	5	4	3346	3300	4	4
test-data/poi/test-data/spreadsheet/xxe_in_schema.xlsx	7	6	3446	3400	4	4
test-data/poi/test-data/xmldsign/hello-world-signed-twice.docx	5	4	3628	3582	4	4
test-data/poi/test-data/xmldsign/hello-world-signed.docx	5	4	3546	3500	4	4
test-data/poi/test-data/xmldsign/hello-world-signed.pptx	7	6	9420	9374	4	4
test-data/poi/test-data/xmldsign/hello-world-signed.xlsx	5	4	3604	3558	4	4
test-data/poi/test-data/xmldsign/ms-office-2010-signed.docx	5	4	3685	3639	4	4
test-data/poi/test-data/xmldsign/ms-office-2010-signed.pptx	7	6	9393	9347	4	4
test-data/poi/test-data/xmldsign/ms-office-2010-signed.xlsx	5	4	3635	3589	4	4
