fixture	route	before_status	before_field1	before_field2	after_status	after_field1	after_field2	control_status	control_field1	control_field2	differs_raw	differs_normalized
test-data/libreoffice-core/sc/qa/unit/data/xlsx/queryTableExport.xlsx	xlsx_noop_save	OK	8580	14	OK	8580	14	OK	8580	14	0	0
test-data/libreoffice-core/sc/qa/unit/data/xlsx/queryTableExport.xlsx	xlsx_source_backed_cell_values	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/officeDocument/2006/relationships/extended-properties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/officeDocument/2006/relationships/extended-properties'	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/thumbnail'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/thumbnail'	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/thumbnail'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/thumbnail'	1	0
test-data/libreoffice-core/sc/qa/unit/data/xlsx/queryTableExport.xlsx	xlsx_source_backed_tab_state	OK	8580	14	OK	8580	14	OK	8580	14	0	0
test-data/libreoffice-core/sc/qa/unit/data/xlsx/shared-formula/3d-reference.xlsx	xlsx_edit_save	OK	8477	13	OK	8477	13	OK	8477	13	0	0
test-data/libreoffice-core/sc/qa/unit/data/xlsx/shared-formula/3d-reference.xlsx	xlsx_noop_save	OK	9455	14	OK	9455	14	OK	9455	14	0	0
test-data/libreoffice-core/sc/qa/unit/data/xlsx/shared-formula/3d-reference.xlsx	xlsx_source_backed_cell_values	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/officeDocument/2006/relationships/extended-properties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/officeDocument/2006/relationships/extended-properties'	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'	1	0
test-data/libreoffice-core/sc/qa/unit/data/xlsx/shared-formula/3d-reference.xlsx	xlsx_source_backed_tab_state	OK	9455	14	OK	9455	14	OK	9455	14	0	0
test-data/libreoffice-core/sc/qa/unit/data/xlsx/shared-formula/basic.xlsx	xlsx_edit_save	OK	7993	12	OK	7993	12	OK	7993	12	0	0
test-data/libreoffice-core/sc/qa/unit/data/xlsx/shared-formula/basic.xlsx	xlsx_noop_save	OK	8984	13	OK	8984	13	OK	8984	13	0	0
test-data/libreoffice-core/sc/qa/unit/data/xlsx/shared-formula/basic.xlsx	xlsx_source_backed_cell_values	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/officeDocument/2006/relationships/extended-properties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/officeDocument/2006/relationships/extended-properties'	0	0
test-data/libreoffice-core/sc/qa/unit/data/xlsx/shared-formula/basic.xlsx	xlsx_source_backed_tab_state	OK	8984	13	OK	8984	13	OK	8984	13	0	0
test-data/libreoffice-core/sc/qa/unit/data/xlsx/shared-formula/refupdate.xlsx	xlsx_edit_save	OK	7674	9	OK	7674	9	OK	7674	9	0	0
test-data/libreoffice-core/sc/qa/unit/data/xlsx/shared-formula/refupdate.xlsx	xlsx_noop_save	OK	8671	10	OK	8671	10	OK	8671	10	0	0
test-data/libreoffice-core/sc/qa/unit/data/xlsx/shared-formula/refupdate.xlsx	xlsx_source_backed_cell_values	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/officeDocument/2006/relationships/extended-properties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/officeDocument/2006/relationships/extended-properties'	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/officeDocument/2006/relationships/extended-properties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/officeDocument/2006/relationships/extended-properties'	1	0
test-data/libreoffice-core/sc/qa/unit/data/xlsx/shared-formula/refupdate.xlsx	xlsx_source_backed_tab_state	OK	8671	10	OK	8671	10	OK	8671	10	0	0
test-data/libreoffice-core/sc/qa/unit/data/xlsx/shared-formula/text-results.xlsx	xlsx_edit_save	OK	7607	11	OK	7607	11	OK	7607	11	0	0
test-data/libreoffice-core/sc/qa/unit/data/xlsx/shared-formula/text-results.xlsx	xlsx_noop_save	OK	8576	12	OK	8576	12	OK	8576	12	0	0
test-data/libreoffice-core/sc/qa/unit/data/xlsx/shared-formula/text-results.xlsx	xlsx_source_backed_cell_values	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/officeDocument/2006/relationships/extended-properties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/officeDocument/2006/relationships/extended-properties'	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/officeDocument/2006/relationships/extended-properties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/officeDocument/2006/relationships/extended-properties'	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'	0	0
test-data/libreoffice-core/sc/qa/unit/data/xlsx/shared-formula/text-results.xlsx	xlsx_source_backed_tab_state	OK	8576	12	OK	8576	12	OK	8576	12	0	0
test-data/libreoffice-core/sc/qa/unit/data/xlsx/sheet-tab-color.xlsx	xlsx_edit_save	OK	8547	12	OK	8547	12	OK	8547	12	0	0
test-data/libreoffice-core/sc/qa/unit/data/xlsx/sheet-tab-color.xlsx	xlsx_noop_save	OK	8408	12	OK	8408	12	OK	8408	12	0	0
test-data/libreoffice-core/sc/qa/unit/data/xlsx/sheet-tab-color.xlsx	xlsx_source_backed_cell_values	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/officeDocument/2006/relationships/extended-properties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/officeDocument/2006/relationships/extended-properties'	0	0
test-data/libreoffice-core/sc/qa/unit/data/xlsx/sheet-tab-color.xlsx	xlsx_source_backed_tab_state	OK	8408	12	OK	8408	12	OK	8408	12	0	0
test-data/libreoffice-core/sc/qa/unit/data/xlsx/subtotal-above.xlsx	xlsx_edit_save	OK	8933	12	OK	8933	12	OK	8933	12	0	0
test-data/libreoffice-core/sc/qa/unit/data/xlsx/subtotal-above.xlsx	xlsx_noop_save	OK	10111	13	OK	10111	13	OK	10111	13	0	0
test-data/libreoffice-core/sc/qa/unit/data/xlsx/subtotal-above.xlsx	xlsx_source_backed_cell_values	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/officeDocument/2006/relationships/extended-properties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/officeDocument/2006/relationships/extended-properties'	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/officeDocument/2006/relationships/extended-properties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/officeDocument/2006/relationships/extended-properties'	1	0
test-data/libreoffice-core/sc/qa/unit/data/xlsx/subtotal-above.xlsx	xlsx_source_backed_tab_state	OK	10111	13	OK	10111	13	OK	10111	13	0	0
test-data/libreoffice-core/sc/qa/unit/data/xlsx/tdf100034.xlsx	xlsx_edit_save	OK	18756	11	OK	18756	11	OK	18756	11	0	0
test-data/libreoffice-core/sc/qa/unit/data/xlsx/tdf100034.xlsx	xlsx_noop_save	OK	18756	11	OK	18756	11	OK	18756	11	0	0
test-data/libreoffice-core/sc/qa/unit/data/xlsx/tdf100034.xlsx	xlsx_source_backed_cell_values	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/officeDocument/2006/relationships/custom-properties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/officeDocument/2006/relationships/custom-properties'	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/officeDocument/2006/relationships/extended-properties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/officeDocument/2006/relationships/extended-properties'	1	0
test-data/libreoffice-core/sc/qa/unit/data/xlsx/tdf100034.xlsx	xlsx_source_backed_tab_state	OK	18756	11	OK	18756	11	OK	18756	11	0	0
test-data/libreoffice-core/sc/qa/unit/data/xlsx/tdf105840_allRowsHidden.xlsx	xlsx_edit_save	OK	7141	9	OK	7141	9	OK	7141	9	0	0
test-data/libreoffice-core/sc/qa/unit/data/xlsx/tdf105840_allRowsHidden.xlsx	xlsx_noop_save	OK	7015	9	OK	7015	9	OK	7015	9	0	0
test-data/libreoffice-core/sc/qa/unit/data/xlsx/tdf105840_allRowsHidden.xlsx	xlsx_source_backed_cell_values	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/officeDocument/2006/relationships/extended-properties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/officeDocument/2006/relationships/extended-properties'	0	0
test-data/libreoffice-core/sc/qa/unit/data/xlsx/tdf105840_allRowsHidden.xlsx	xlsx_source_backed_tab_state	OK	7015	9	OK	7015	9	OK	7015	9	0	0
test-data/libreoffice-core/sc/qa/unit/data/xlsx/tdf111980_radioButtons.xlsx	xlsx_edit_save	OK	20132	32	OK	20132	32	OK	20132	32	0	0
test-data/libreoffice-core/sc/qa/unit/data/xlsx/tdf111980_radioButtons.xlsx	xlsx_noop_save	OK	20005	32	OK	20005	32	OK	20005	32	0	0
test-data/libreoffice-core/sc/qa/unit/data/xlsx/tdf111980_radioButtons.xlsx	xlsx_source_backed_cell_values	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/officeDocument/2006/relationships/extended-properties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/officeDocument/2006/relationships/extended-properties'	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/officeDocument/2006/relationships/extended-properties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/officeDocument/2006/relationships/extended-properties'	1	0
test-data/libreoffice-core/sc/qa/unit/data/xlsx/tdf111980_radioButtons.xlsx	xlsx_source_backed_tab_state	OK	20005	32	OK	20005	32	OK	20005	32	0	0
test-data/libreoffice-core/sc/qa/unit/data/xlsx/tdf120168.xlsx	xlsx_edit_save	OK	15285	22	OK	15285	22	OK	15285	22	0	0
test-data/libreoffice-core/sc/qa/unit/data/xlsx/tdf120168.xlsx	xlsx_noop_save	OK	15192	22	OK	15192	22	OK	15192	22	0	0
test-data/libreoffice-core/sc/qa/unit/data/xlsx/tdf120168.xlsx	xlsx_source_backed_cell_values	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'	0	0
test-data/libreoffice-core/sc/qa/unit/data/xlsx/tdf120168.xlsx	xlsx_source_backed_tab_state	OK	15192	22	OK	15192	22	OK	15192	22	0	0
test-data/libreoffice-core/sc/qa/unit/data/xlsx/tdf134455.xlsx	xlsx_edit_save	OK	5422	9	OK	5422	9	OK	5422	9	0	0
