# fixture operation parts inflated_bytes parts_inflated bytes_inflated outcome
ooxml/pptx/smartart-maxdepth.pptx xlsx-hide 25 130400 1 3228 refused:Invalid("main_part_'/ppt/presentation.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml'")
ooxml/pptx/smartart-missing-bullet.pptx xlsx-hide 20 116214 1 4409 refused:Invalid("main_part_'/ppt/presentation.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml'")
ooxml/pptx/smartart-multidirectional.pptx xlsx-hide 25 132007 1 3228 refused:Invalid("main_part_'/ppt/presentation.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml'")
ooxml/pptx/smartart-org-chart.pptx xlsx-hide 26 195578 1 3228 refused:Invalid("main_part_'/ppt/presentation.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml'")
ooxml/pptx/smartart-org-chart2.pptx xlsx-hide 25 213852 1 3228 refused:Invalid("main_part_'/ppt/presentation.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml'")
ooxml/pptx/smartart-picture-strip.pptx xlsx-hide 29 144060 1 3228 refused:Invalid("main_part_'/ppt/presentation.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml'")
ooxml/pptx/smartart-preserve.pptx xlsx-hide 26 137651 1 3212 refused:Invalid("main_part_'/ppt/presentation.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml'")
ooxml/pptx/smartart-pyramid-1child.pptx xlsx-hide 26 138145 1 3212 refused:Invalid("main_part_'/ppt/presentation.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml'")
ooxml/pptx/smartart-recursion.pptx xlsx-hide 25 188657 1 3228 refused:Invalid("main_part_'/ppt/presentation.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml'")
ooxml/pptx/smartart-rightoleftblockdiagram.pptx xlsx-hide 25 131473 1 3228 refused:Invalid("main_part_'/ppt/presentation.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml'")
ooxml/pptx/smartart-rotation.pptx xlsx-hide 25 129661 1 3228 refused:Invalid("main_part_'/ppt/presentation.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml'")
ooxml/pptx/smartart-rotation2.pptx xlsx-hide 27 155662 1 3380 refused:Invalid("main_part_'/ppt/presentation.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml'")
ooxml/pptx/smartart-simple.pptx xlsx-hide 27 197012 1 3236 refused:Invalid("main_part_'/ppt/presentation.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml'")
ooxml/pptx/smartart-snake-rows.pptx xlsx-hide 30 203162 1 3452 refused:Invalid("main_part_'/ppt/presentation.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml'")
ooxml/pptx/smartart-tdf134221.pptx xlsx-hide 26 171804 1 3228 refused:Invalid("main_part_'/ppt/presentation.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml'")
ooxml/pptx/smartart-text.pptx xlsx-hide 25 123425 1 3228 refused:Invalid("main_part_'/ppt/presentation.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml'")
ooxml/pptx/smartart-vertical-block-list.pptx xlsx-hide 25 140574 1 3228 refused:Invalid("main_part_'/ppt/presentation.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml'")
ooxml/pptx/smartart-vertical-box-list.pptx xlsx-hide 26 129698 1 3228 refused:Invalid("main_part_'/ppt/presentation.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml'")
ooxml/pptx/trigger.pptx xlsx-hide 21 79351 1 3380 refused:Invalid("main_part_'/ppt/presentation.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml'")
ooxml/xlsb/51519.xlsb xlsx-hide 12 16139 1 341 refused:Invalid("main_part_'/xl/workbook.bin'_has_non-XLSX_content_type_'application/vnd.ms-excel.sheet.binary.macroEnabled.main'")
ooxml/xlsb/62815.xlsb xlsx-hide 8 39136 1 395 refused:Invalid("main_part_'/xl/workbook.bin'_has_non-XLSX_content_type_'application/vnd.ms-excel.sheet.binary.macroEnabled.main'")
ooxml/xlsb/Simple.xlsb xlsx-hide 12 10806 1 276 refused:Invalid("main_part_'/xl/workbook.bin'_has_non-XLSX_content_type_'application/vnd.ms-excel.sheet.binary.macroEnabled.main'")
ooxml/xlsb/bug66682.xlsb xlsx-hide 11 13561 1 954 refused:Invalid("main_part_'/xl/workbook.bin'_has_non-XLSX_content_type_'application/vnd.ms-excel.sheet.binary.macroEnabled.main'")
ooxml/xlsb/comments.xlsb xlsx-hide 14 16734 1 387 refused:Invalid("main_part_'/xl/workbook.bin'_has_non-XLSX_content_type_'application/vnd.ms-excel.sheet.binary.macroEnabled.main'")
ooxml/xlsb/cond_format.xlsb xlsx-hide 8 13129 1 269 refused:Invalid("main_part_'/xl/workbook.bin'_has_non-XLSX_content_type_'application/vnd.ms-excel.sheet.binary.macroEnabled.main'")
ooxml/xlsb/date.xlsb xlsx-hide 7 11148 1 297 refused:Invalid("main_part_'/xl/workbook.bin'_has_non-XLSX_content_type_'application/vnd.ms-excel.sheet.binary.macroEnabled.main'")
ooxml/xlsb/hyperlink.xlsb xlsx-hide 8 11341 1 317 refused:Invalid("main_part_'/xl/workbook.bin'_has_non-XLSX_content_type_'application/vnd.ms-excel.sheet.binary.macroEnabled.main'")
ooxml/xlsb/pivot-cache-ac-prefixed.xlsb xlsx-hide 13 13532 1 892 refused:Invalid("main_part_'/xl/workbook.bin'_has_non-XLSX_content_type_'application/vnd.ms-excel.sheet.binary.macroEnabled.main'")
ooxml/xlsb/sample.xlsb xlsx-hide 16 14669 1 274 refused:Invalid("main_part_'/xl/workbook.bin'_has_non-XLSX_content_type_'application/vnd.ms-excel.sheet.binary.macroEnabled.main'")
ooxml/xlsb/universal-content.xlsb xlsx-hide 15 14842 1 227 refused:Invalid("main_part_'/xl/workbook.bin'_has_non-XLSX_content_type_'application/vnd.ms-excel.sheet.binary.macroEnabled.main'")
ooxml/xlsx/ConditionalFormattingSamples.xlsx xlsx-hide 90 1020366 21 292435 published:654681
ooxml/xlsx/CustomXMLMappings-complex-type.xlsx xlsx-hide 15 37236 6 9818 published:14987
ooxml/xlsx/CustomXMLMappings.xlsx xlsx-hide 11 15341 6 4377 refused:Package(XmlPublication_{_part:_"/xl/worksheets/sheet1.xml",_source:_NotCompact(Violation_{_kind:_FormattingWhitespace,_offset:_55_})_})
ooxml/xlsx/CustomXmlMappings-inverse-order.xlsx xlsx-hide 11 15344 6 4377 refused:Package(XmlPublication_{_part:_"/xl/worksheets/sheet1.xml",_source:_NotCompact(Violation_{_kind:_FormattingWhitespace,_offset:_55_})_})
ooxml/xlsx/DataValidationEvaluations.xlsx xlsx-hide 12 31760 4 17431 refused:skipped:_fewer_than_two_sheets
ooxml/xlsx/DataValidationListTooLong.xlsx xlsx-hide 6 2678 4 2063 refused:skipped:_fewer_than_two_sheets
ooxml/xlsx/DateFormatNumberTests.xlsx xlsx-hide 9 22756 5 13433 published:10981
ooxml/xlsx/DateFormatTests.xlsx xlsx-hide 9 32903 5 22950 published:12392
ooxml/xlsx/ExcelPivotTableSample.xlsx xlsx-hide 17 29482 6 10428 published:19454
ooxml/xlsx/ExcelTables.xlsx xlsx-hide 10 16711 4 3779 refused:skipped:_fewer_than_two_sheets
ooxml/xlsx/FormatChoiceTests.xlsx xlsx-hide 10 74250 5 31363 published:46604
ooxml/xlsx/FormatConditionTests.xlsx xlsx-hide 9 53478 5 43651 published:14578
ooxml/xlsx/Formatting.xlsx xlsx-hide 9 14477 6 6030 refused:Package(XmlPublication_{_part:_"/xl/worksheets/sheet1.xml",_source:_NotCompact(Violation_{_kind:_FormattingWhitespace,_offset:_55_})_})
ooxml/xlsx/HeaderFooterComplexFormats.xlsx xlsx-hide 9 15475 5 4243 refused:Package(XmlPublication_{_part:_"/xl/worksheets/sheet1.xml",_source:_NotCompact(Violation_{_kind:_FormattingWhitespace,_offset:_55_})_})
ooxml/xlsx/InlineString.xlsx xlsx-hide 7 14253 4 4477 refused:skipped:_fewer_than_two_sheets
ooxml/xlsx/InlineStrings.xlsx xlsx-hide 8 14539 6 13761 refused:Package(XmlPublication_{_part:_"/xl/worksheets/sheet1.xml",_source:_NotCompact(Violation_{_kind:_FormattingWhitespace,_offset:_55_})_})
ooxml/xlsx/MatrixFormulaEvalTestData.xlsx xlsx-hide 9 50617 4 33815 refused:skipped:_fewer_than_two_sheets
ooxml/xlsx/NewStyleConditionalFormattings.xlsx xlsx-hide 9 48316 4 26360 refused:skipped:_fewer_than_two_sheets
ooxml/xlsx/NewlineInFormulas.xlsx xlsx-hide 9 13693 5 4842 refused:Package(XmlPublication_{_part:_"/xl/worksheets/sheet1.xml",_source:_NotCompact(Violation_{_kind:_FormattingWhitespace,_offset:_55_})_})
ooxml/xlsx/Pivot1_Row.xlsx xlsx-hide 11 19485 5 12098 published:12694
ooxml/xlsx/Pivot1_Row_Grand.xlsx xlsx-hide 11 19541 5 12185 refused:Package(XmlPublication_{_part:_"/xl/worksheets/sheet2.xml",_source:_NotCompact(Violation_{_kind:_FormattingWhitespace,_offset:_55_})_})
ooxml/xlsx/Pivot1_Row_Grand_Subtotals.xlsx xlsx-hide 11 20318 5 12790 published:12832
ooxml/xlsx/Pivot2_Row.xlsx xlsx-hide 11 18928 5 11602 published:12578
ooxml/xlsx/Pivot2_Row_Compact.xlsx xlsx-hide 11 20092 5 12321 published:12867
ooxml/xlsx/Pivot2_Row_Grand.xlsx xlsx-hide 11 19045 5 11717 published:12603
ooxml/xlsx/Pivot2_Row_Grand_Subtotals.xlsx xlsx-hide 11 19470 5 12061 published:12657
ooxml/xlsx/Pivot2_Row_Subtotals.xlsx xlsx-hide 11 19352 5 11945 published:12643
ooxml/xlsx/Pivot2_Row_Subtotals_SortDescendingAll.xlsx xlsx-hide 11 19409 5 11958 published:12664
ooxml/xlsx/Pivot3_Column_Grand_Subtotals.xlsx xlsx-hide 11 19703 5 12276 published:12703
ooxml/xlsx/Pivot4_Column_Grand_Subtotals_SortDescending.xlsx xlsx-hide 11 19723 5 12274 published:12722
ooxml/xlsx/SimpleMultiCell.xlsx xlsx-hide 8 12002 5 3550 refused:Package(XmlPublication_{_part:_"/xl/worksheets/sheet1.xml",_source:_NotCompact(Violation_{_kind:_FormattingWhitespace,_offset:_55_})_})
ooxml/xlsx/SimpleNormal.xlsx xlsx-hide 9 13413 5 4734 published:8890
ooxml/xlsx/SimpleScatterChart.xlsx xlsx-hide 16 49029 5 4349 refused:Package(XmlPublication_{_part:_"/xl/chartsheets/sheet1.xml",_source:_NotCompact(Violation_{_kind:_FormattingWhitespace,_offset:_55_})_})
ooxml/xlsx/SimpleStrict.xlsx xlsx-hide 9 14186 5 5578 published:9233
ooxml/xlsx/SimpleWithComments.xlsx xlsx-hide 11 15719 6 3693 refused:Package(XmlPublication_{_part:_"/xl/worksheets/sheet1.xml",_source:_NotCompact(Violation_{_kind:_FormattingWhitespace,_offset:_55_})_})
ooxml/xlsx/SingleCellTable.xlsx xlsx-hide 8 15481 4 4939 refused:skipped:_fewer_than_two_sheets
ooxml/xlsx/Sparklines.xlsx xlsx-hide 8 30630 5 20796 refused:Package(XmlPublication_{_part:_"/xl/worksheets/sheet1.xml",_source:_NotCompact(Violation_{_kind:_FormattingWhitespace,_offset:_55_})_})
ooxml/xlsx/StructuredReferences.xlsx xlsx-hide 10 17308 5 6522 refused:Package(XmlPublication_{_part:_"/xl/worksheets/sheet1.xml",_source:_NotCompact(Violation_{_kind:_FormattingWhitespace,_offset:_55_})_})
ooxml/xlsx/StructuredRefs-lots-with-lookups.xlsx xlsx-hide 25 2684014 8 2490033 published:325423
ooxml/xlsx/Tables.xlsx xlsx-hide 31 215074 15 184815 refused:Package(XmlPublication_{_part:_"/xl/worksheets/sheet1.xml",_source:_NotCompact(Violation_{_kind:_FormattingWhitespace,_offset:_55_})_})
ooxml/xlsx/TablesWithDifferentHeaders.xlsx xlsx-hide 12 15228 6 5302 published:11375
ooxml/xlsx/TextColor.xlsx xlsx-hide 10 13587 6 4856 refused:Package(XmlPublication_{_part:_"/xl/worksheets/sheet1.xml",_source:_NotCompact(Violation_{_kind:_FormattingWhitespace,_offset:_55_})_})
ooxml/xlsx/TwoSheetsNoneHidden.xlsx xlsx-hide 8 11384 5 2954 refused:Package(XmlPublication_{_part:_"/xl/worksheets/sheet1.xml",_source:_NotCompact(Violation_{_kind:_FormattingWhitespace,_offset:_55_})_})
ooxml/xlsx/TwoSheetsOneHidden.xlsx xlsx-hide 8 11428 5 2998 published:7962
ooxml/xlsx/autofilter-colors-fg.xlsx xlsx-hide 9 26629 4 12355 refused:skipped:_fewer_than_two_sheets
ooxml/xlsx/autofilter-colors.xlsx xlsx-hide 9 26576 4 12316 refused:skipped:_fewer_than_two_sheets
ooxml/xlsx/autofilter.xlsx xlsx-hide 7 17480 4 16032 refused:skipped:_fewer_than_two_sheets
ooxml/xlsx/autofilternamedrange.xlsx xlsx-hide 8 16589 4 5691 refused:skipped:_fewer_than_two_sheets
ooxml/xlsx/cell-borders.xlsx xlsx-hide 13 28227 6 8935 refused:Package(XmlPublication_{_part:_"/xl/worksheets/sheet1.xml",_source:_NotCompact(Violation_{_kind:_FormattingWhitespace,_offset:_55_})_})
ooxml/xlsx/cell-multi-line.xlsx xlsx-hide 8 20417 4 4005 refused:skipped:_fewer_than_two_sheets
ooxml/xlsx/chart_hyperlink.xlsx xlsx-hide 17 68912 4 4505 refused:Package(XmlPublication_{_part:_"/xl/worksheets/sheet1.xml",_source:_NotCompact(Violation_{_kind:_FormattingWhitespace,_offset:_55_})_})
ooxml/xlsx/column_style.xlsx xlsx-hide 5 10364 3 9215 refused:skipped:_fewer_than_two_sheets
ooxml/xlsx/condFormat_cellis.xlsx xlsx-hide 8 18545 4 4616 refused:Package(XmlPublication_{_part:_"/xl/worksheets/sheet1.xml",_source:_NotCompact(Violation_{_kind:_FormattingWhitespace,_offset:_55_})_})
ooxml/xlsx/condformat_databar.xlsx xlsx-hide 6 12560 3 4340 refused:skipped:_fewer_than_two_sheets
ooxml/xlsx/condformat_theme_color.xlsx xlsx-hide 7 14530 4 6312 published:8942
ooxml/xlsx/conditional_fmt_checkpriority.xlsx xlsx-hide 9 23032 5 7789 refused:Package(XmlPublication_{_part:_"/xl/worksheets/sheet1.xml",_source:_NotCompact(Violation_{_kind:_FormattingWhitespace,_offset:_55_})_})
ooxml/xlsx/conditional_fmt_origin.xlsx xlsx-hide 8 20472 4 5256 refused:skipped:_fewer_than_two_sheets
ooxml/xlsx/conditional_formatting_multiple_ranges.xlsx xlsx-hide 8 18319 4 5303 refused:skipped:_fewer_than_two_sheets
ooxml/xlsx/customxml.xlsx xlsx-hide 13 40009 4 27007 refused:skipped:_fewer_than_two_sheets
ooxml/xlsx/decimal-format.xlsx xlsx-hide 9 31947 5 23888 refused:Package(XmlPublication_{_part:_"/xl/worksheets/sheet1.xml",_source:_NotCompact(Violation_{_kind:_FormattingWhitespace,_offset:_55_})_})
ooxml/xlsx/duplicate-defined-names.xlsx xlsx-hide 8 103087 5 100817 refused:Package(XmlPublication_{_part:_"/xl/worksheets/sheet1.xml",_source:_NotCompact(Violation_{_kind:_FormattingWhitespace,_offset:_55_})_})
ooxml/xlsx/empty.xlsx xlsx-hide 6 10155 4 8993 published:5181
ooxml/xlsx/enhanced-protection.xlsx xlsx-hide 7 13157 4 4971 refused:skipped:_fewer_than_two_sheets
ooxml/xlsx/external-cache-multi-letter-column.xlsx xlsx-hide 28 143358 4 55473 refused:skipped:_fewer_than_two_sheets
ooxml/xlsx/external-link-path-missing.xlsx xlsx-hide 12 34945 4 5696 refused:skipped:_fewer_than_two_sheets
ooxml/xlsx/external-link-path-startup.xlsx xlsx-hide 9 23910 4 12214 refused:skipped:_fewer_than_two_sheets
ooxml/xlsx/fontSize.xlsx xlsx-hide 10 14184 5 3983 refused:Package(XmlPublication_{_part:_"/xl/worksheets/sheet1.xml",_source:_NotCompact(Violation_{_kind:_FormattingWhitespace,_offset:_55_})_})
ooxml/xlsx/formats.xlsx xlsx-hide 9 32724 7 31762 refused:Package(XmlPublication_{_part:_"/xl/worksheets/sheet1.xml",_source:_NotCompact(Violation_{_kind:_FormattingWhitespace,_offset:_55_})_})
ooxml/xlsx/headerFooterTest.xlsx xlsx-hide 8 31794 4 3588 refused:skipped:_fewer_than_two_sheets
ooxml/xlsx/hyperlink.xlsx xlsx-hide 8 14025 4 4090 refused:Package(XmlPublication_{_part:_"/xl/worksheets/sheet1.xml",_source:_NotCompact(Violation_{_kind:_FormattingWhitespace,_offset:_55_})_})
ooxml/xlsx/hyperlink_export.xlsx xlsx-hide 7 15113 4 5327 refused:skipped:_fewer_than_two_sheets
ooxml/xlsx/hyperlink_formula.xlsx xlsx-hide 8 15476 4 5521 refused:skipped:_fewer_than_two_sheets
ooxml/xlsx/hyperlinks.xlsx xlsx-hide 9 13040 5 3948 refused:Package(XmlPublication_{_part:_"/xl/worksheets/sheet1.xml",_source:_NotCompact(Violation_{_kind:_FormattingWhitespace,_offset:_55_})_})
ooxml/xlsx/named-ranges-global.xlsx xlsx-hide 6 13071 4 12042 published:5675
ooxml/xlsx/named-ranges-hidden.xlsx xlsx-hide 7 15646 4 5714 refused:skipped:_fewer_than_two_sheets
ooxml/xlsx/noSharedStringTable.xlsx xlsx-hide 6 11922 3 3706 refused:skipped:_fewer_than_two_sheets
ooxml/xlsx/sample.xlsx xlsx-hide 13 23094 6 8556 refused:Package(XmlPublication_{_part:_"/xl/worksheets/sheet1.xml",_source:_NotCompact(Violation_{_kind:_FormattingWhitespace,_offset:_55_})_})
ooxml/xlsx/shared-strings-malformed-count.xlsx xlsx-hide 6 9710 4 8569 refused:skipped:_fewer_than_two_sheets
ooxml/xlsx/shared_formulas.xlsx xlsx-hide 9 22061 4 12550 refused:skipped:_fewer_than_two_sheets
ooxml/xlsx/sharedhyperlink.xlsx xlsx-hide 7 13891 4 5687 refused:skipped:_fewer_than_two_sheets
ooxml/xlsx/sheet-names.xlsx xlsx-hide 10 13749 7 5167 published:9440
ooxml/xlsx/sheet-state-show.xlsx xlsx-hide 8 165918 5 155861 refused:TabEditBlocked_{_sheet:_"стр1",_position:_0,_reason:_LastVisibleTab_}
ooxml/xlsx/sheet-tab-color.xlsx xlsx-hide 9 12012 6 3557 refused:Package(XmlPublication_{_part:_"/xl/worksheets/sheet1.xml",_source:_NotCompact(Violation_{_kind:_FormattingWhitespace,_offset:_55_})_})
ooxml/xlsx/sheetProtection_allLocked.xlsx xlsx-hide 8 11361 5 2929 refused:Package(XmlPublication_{_part:_"/xl/worksheets/sheet1.xml",_source:_NotCompact(Violation_{_kind:_FormattingWhitespace,_offset:_55_})_})
ooxml/xlsx/sheetProtection_not_protected.xlsx xlsx-hide 8 32868 4 3197 refused:skipped:_fewer_than_two_sheets
ooxml/xlsx/sortconditionref.xlsx xlsx-hide 7 14599 4 6361 refused:skipped:_fewer_than_two_sheets
ooxml/xlsx/sortconditionref2.xlsx xlsx-hide 11 78707 5 47788 refused:Package(XmlPublication_{_part:_"/xl/worksheets/sheet1.xml",_source:_NotCompact(Violation_{_kind:_FormattingWhitespace,_offset:_55_})_})
ooxml/xlsx/style-alternate-content.xlsx xlsx-hide 7 49209 4 38954 refused:skipped:_fewer_than_two_sheets
ooxml/xlsx/styles.xlsx xlsx-hide 9 16190 6 7708 refused:Package(XmlPublication_{_part:_"/xl/worksheets/sheet1.xml",_source:_NotCompact(Violation_{_kind:_FormattingWhitespace,_offset:_55_})_})
ooxml/xlsx/table-sample.xlsx xlsx-hide 9 17774 4 7602 refused:skipped:_fewer_than_two_sheets
ooxml/xlsx/tableStyle.xlsx xlsx-hide 10 21982 4 9142 refused:skipped:_fewer_than_two_sheets
ooxml/xlsx/test_conditional_formatting.xlsx xlsx-hide 9 18116 4 7158 refused:skipped:_fewer_than_two_sheets
ooxml/xlsx/universal-content.xlsx xlsx-hide 9 12730 5 9466 refused:Package(XmlPublication_{_part:_"/xl/worksheets/sheet1.xml",_source:_NotCompact(Violation_{_kind:_FormattingWhitespace,_offset:_55_})_})
poi/test-data/document/61745.docx xlsx-hide 16 98750 1 2910 refused:Invalid("main_part_'/word/document.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.wordprocessingml.document.main+xml'")
poi/test-data/document/Bug54849.docx xlsx-hide 21 110027 1 12086 refused:Invalid("main_part_'/word/document.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.wordprocessingml.document.main+xml'")
poi/test-data/document/ComplexNumberedLists.docx xlsx-hide 10 62145 1 4948 refused:Invalid("main_part_'/word/document.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.wordprocessingml.document.main+xml'")
poi/test-data/document/EmbeddedDocument.docx xlsx-hide 10 49867 1 2160 refused:Invalid("main_part_'/word/document.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.wordprocessingml.document.main+xml'")
poi/test-data/document/Numbering.docx xlsx-hide 9 61626 1 5411 refused:Invalid("main_part_'/word/document.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.wordprocessingml.document.main+xml'")
poi/test-data/document/NumberingWOverrides.docx xlsx-hide 9 141245 1 3891 refused:Invalid("main_part_'/word/document.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.wordprocessingml.document.main+xml'")
poi/test-data/document/NumberingWithOutOfOrderId.docx xlsx-hide 9 52125 1 1983 refused:Invalid("main_part_'/word/document.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.wordprocessingml.document.main+xml'")
poi/test-data/document/heading123.docx xlsx-hide 9 90532 1 8103 refused:Invalid("main_part_'/word/document.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.wordprocessingml.document.main+xml'")
poi/test-data/document/saut_page.docx xlsx-hide 26 5359641 1 2459 refused:Invalid("main_part_'/word/document.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.wordprocessingml.document.main+xml'")
poi/test-data/document/testComment.docx xlsx-hide 13 111088 1 3108 refused:Invalid("main_part_'/word/document.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.wordprocessingml.document.main+xml'")
poi/test-data/integration/test_recursive_embedded.docx xlsx-hide 18 76737 1 3036 refused:Invalid("main_part_'/word/document.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.wordprocessingml.document.main+xml'")
poi/test-data/openxml4j/50154.xlsx xlsx-hide 15 22252 8 6198 refused:Package(XmlPublication_{_part:_"/xl/worksheets/sheet1.xml",_source:_NotCompact(Violation_{_kind:_FormattingWhitespace,_offset:_55_})_})
poi/test-data/openxml4j/OPCCompliance_CoreProperties_AlternateTimezones.docx xlsx-hide 9 36732 1 6031 refused:Invalid("main_part_'/word/document.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.wordprocessingml.document.main+xml'")
poi/test-data/openxml4j/OPCCompliance_CoreProperties_DCTermsNamespaceLimitedUseFAIL.docx xlsx-hide 8 27566 1 963 refused:Invalid("main_part_'/word/document.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.wordprocessingml.document.main+xml'")
poi/test-data/openxml4j/OPCCompliance_CoreProperties_DoNotUseCompatibilityMarkupFAIL.docx xlsx-hide 8 27594 1 963 refused:Invalid("main_part_'/word/document.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.wordprocessingml.document.main+xml'")
poi/test-data/openxml4j/OPCCompliance_CoreProperties_LimitedXSITypeAttribute_NotPresentFAIL.docx xlsx-hide 8 27530 1 963 refused:Invalid("main_part_'/word/document.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.wordprocessingml.document.main+xml'")
poi/test-data/openxml4j/OPCCompliance_CoreProperties_LimitedXSITypeAttribute_PresentWithUnauthorizedValueFAIL.docx xlsx-hide 8 27548 1 963 refused:Invalid("main_part_'/word/document.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.wordprocessingml.document.main+xml'")
poi/test-data/openxml4j/OPCCompliance_CoreProperties_OnlyOneCorePropertiesPartFAIL.docx xlsx-hide - - - - open-refused:MultipleCorePropertiesRelationships
poi/test-data/openxml4j/OPCCompliance_CoreProperties_SUCCESS.docx xlsx-hide 8 27522 1 963 refused:Invalid("main_part_'/word/document.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.wordprocessingml.document.main+xml'")
poi/test-data/openxml4j/OPCCompliance_CoreProperties_UnauthorizedXMLLangAttributeFAIL.docx xlsx-hide 8 27619 1 963 refused:Invalid("main_part_'/word/document.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.wordprocessingml.document.main+xml'")
poi/test-data/openxml4j/OPCCompliance_DerivedPartNameFAIL.docx xlsx-hide - - - - open-refused:DerivedPartNames { existing: "/word/document.xml", candidate: "/word/document.xml/image1.gif" }
poi/test-data/openxml4j/OPCCompliance_NoCoreProperties.xlsx xlsx-hide 12 19562 6 4208 refused:Package(XmlPublication_{_part:_"/xl/worksheets/sheet1.xml",_source:_NotCompact(Violation_{_kind:_FormattingWhitespace,_offset:_55_})_})
poi/test-data/slideshow/45545_Comment.pptx xlsx-hide 58 907994 1 4413 refused:Invalid("main_part_'/ppt/presentation.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml'")
poi/test-data/slideshow/ArtisticEffectSample.pptx xlsx-hide 37 1312710 1 4021 refused:Invalid("main_part_'/ppt/presentation.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml'")
poi/test-data/slideshow/EmbeddedAudio.pptx xlsx-hide 23 143755 1 3237 refused:Invalid("main_part_'/ppt/presentation.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml'")
poi/test-data/slideshow/EmbeddedVideo.pptx xlsx-hide 23 255786 1 3380 refused:Invalid("main_part_'/ppt/presentation.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml'")
poi/test-data/slideshow/bug62513.pptx xlsx-hide 75 620797 1 4039 refused:Invalid("main_part_'/ppt/presentation.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml'")
poi/test-data/slideshow/bug65551.pptx xlsx-hide 27 121382 1 4848 refused:Invalid("main_part_'/ppt/presentation.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml'")
poi/test-data/slideshow/placeholder-layout-color.pptx xlsx-hide 20 395876 1 6193 refused:Invalid("main_part_'/ppt/presentation.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml'")
poi/test-data/slideshow/prProps.pptx xlsx-hide 17 80017 1 4029 refused:Invalid("main_part_'/ppt/presentation.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml'")
