# fixture operation parts inflated_bytes parts_inflated bytes_inflated outcome
poi/test-data/spreadsheet/49609.xlsx opc-reblob 5 546807 1 3332 refused:PreservationUnavailable_{_reason:_"source_ZIP_framing_or_opaque_members_cannot_be_preserved_after_this_mutation"_}
poi/test-data/spreadsheet/54071.xlsx opc-reblob 8 15087 1 800 published:9150
poi/test-data/spreadsheet/56169.xlsx opc-reblob 11 15961 1 867 published:10345
poi/test-data/spreadsheet/58106.xlsx opc-reblob 9 15560 1 839 published:9111
poi/test-data/spreadsheet/60289.xlsx opc-reblob 7 15907 1 809 published:8570
poi/test-data/spreadsheet/61060-conditional-number-formatting.xlsx opc-reblob 6 15138 1 785 published:8224
poi/test-data/spreadsheet/62815.xlsb opc-reblob 8 39136 1 787 published:10665
poi/test-data/spreadsheet/62834.xlsx opc-reblob 9 15277 1 767 published:9629
poi/test-data/spreadsheet/66365.xlsx opc-reblob 6 7961 1 775 published:4753
poi/test-data/spreadsheet/AmpersandHeader.xlsx opc-reblob 9 15334 1 854 published:9480
poi/test-data/spreadsheet/ConditionalFormattingSamples.xlsx opc-reblob 90 1020366 1 9619 published:654688
poi/test-data/spreadsheet/CustomXMLMappings.xlsx opc-reblob 11 15341 1 828 published:9906
poi/test-data/spreadsheet/DataValidationEvaluations.xlsx opc-reblob 12 31760 1 915 published:13679
poi/test-data/spreadsheet/DataValidationListTooLong.xlsx opc-reblob 6 2678 1 183 published:3286
poi/test-data/spreadsheet/DataValidations-49244.xlsx opc-reblob 8 27903 1 785 published:10705
poi/test-data/spreadsheet/ExcelPivotTableSample.xlsx opc-reblob 17 29482 1 874 published:19460
poi/test-data/spreadsheet/Excel_file_with_trash_item.xlsx opc-reblob 15 243154 1 11306 published:47318
poi/test-data/spreadsheet/FormatKM.xlsx opc-reblob 11 25764 1 820 published:11590
poi/test-data/spreadsheet/StructuredRefs-lots-with-lookups.xlsx opc-reblob 25 2684014 1 1200 published:325446
poi/test-data/spreadsheet/TestShiftRowSharedFormula.xlsx opc-reblob 8 12804 1 785 published:8527
poi/test-data/spreadsheet/WithChartSheet.xlsx opc-reblob 26 56306 1 1059 published:30333
poi/test-data/spreadsheet/WithEmbeded.xlsx opc-reblob 15 66120 1 839 published:23668
poi/test-data/spreadsheet/WithTextBox.xlsb opc-reblob 12 14197 1 820 published:10076
poi/test-data/spreadsheet/bug64512_embed.xlsx opc-reblob 12 85068 1 785 published:49746
poi/test-data/spreadsheet/chart_sheet.xlsx opc-reblob 12 15388 1 968 published:10795
poi/test-data/spreadsheet/customIndexedColors.xlsx opc-reblob 14 71362 1 51200 published:19534
poi/test-data/spreadsheet/dataValidationTableRange.xlsx opc-reblob 35 667788 1 1319 published:116554
poi/test-data/spreadsheet/headerFooterTest.xlsx opc-reblob 8 31794 1 807 published:27484
poi/test-data/spreadsheet/link-external-workbook-b.xlsx opc-reblob 7 2567 1 183 published:4080
poi/test-data/spreadsheet/no_drawing_patriarch.xlsx opc-reblob 8 6840298 1 783 published:672414
poi/test-data/spreadsheet/right-to-left.xlsx opc-reblob 15 21773 1 394 published:14478
poi/test-data/spreadsheet/sample.xlsx opc-reblob 13 23094 1 842 published:12348
poi/test-data/spreadsheet/shared_formulas.xlsx opc-reblob 9 22061 1 796 published:10137
poi/test-data/spreadsheet/style-alternate-content.xlsx opc-reblob 7 49209 1 545 published:10103
poi/test-data/spreadsheet/testSharedFormulasRangeSetBlankBug.xlsx opc-reblob 8 35151 1 785 published:12428
poi/test-data/spreadsheet/testSharedFormulasSetBlank.xlsx opc-reblob 9 13708 1 848 published:8889
poi/test-data/spreadsheet/testVarious.xlsb opc-reblob 17 68288 1 787 published:22715
poi/test-data/spreadsheet/workbookProtection-sheet_password-2013.xlsx opc-reblob 8 13566 1 785 published:9196
poi/test-data/spreadsheet/workbookProtection-workbook_password-2013.xlsx opc-reblob 7 12058 1 809 published:8171
poi/test-data/spreadsheet/workbookProtection_workbook_revision_protected.xlsx opc-reblob 13 14312 1 820 published:12468
poi/test-data/spreadsheet/xlookup.xlsx opc-reblob 11 22297 1 394 published:12031
poi/test-data/spreadsheet/xxe_in_schema.xlsx opc-reblob 10 14500 1 809 published:9801
poi/test-data/xmldsign/hello-world-signed-twice.docx opc-reblob 11 41427 1 0 refused:SignedSourceRequiresExplicitPolicy
poi/test-data/xmldsign/hello-world-signed.docx opc-reblob 10 34299 1 0 refused:SignedSourceRequiresExplicitPolicy
poi/test-data/xmldsign/hello-world-signed.pptx opc-reblob 23 89247 1 0 refused:SignedSourceRequiresExplicitPolicy
poi/test-data/xmldsign/hello-world-signed.xlsx opc-reblob 12 24372 1 0 refused:SignedSourceRequiresExplicitPolicy
poi/test-data/xmldsign/ms-office-2010-signed.docx opc-reblob 11 52703 1 0 refused:SignedSourceRequiresExplicitPolicy
poi/test-data/xmldsign/ms-office-2010-signed.pptx opc-reblob 23 94172 1 0 refused:SignedSourceRequiresExplicitPolicy
poi/test-data/xmldsign/ms-office-2010-signed.xlsx opc-reblob 11 20633 1 0 refused:SignedSourceRequiresExplicitPolicy
